pageid,ns,title,type,sitelink,personLabel,personDescription,genderLabel,dob,dod,pobLabel,person,indigenous,indig_filter,project,page,watchers,pageviews,pageviews_offset,revisions,editors,ip_edits,minor_edits,author,author_editcount,created_at,created_rev_id,modified_at,secs_since_last_edit,last_edit_id,assessment,elapsed_time
3497131,0,Doug Waterhouse,page,https://en.wikipedia.org/wiki/Doug_Waterhouse,Doug Waterhouse,Australian entomologist (1916-2000),male,1916-06-03,2000-12-01,Sydney,http://www.wikidata.org/entity/Q5300991,not indigenous,keep,en.wikipedia.org,Doug Waterhouse,0,36,30,96,65,20,36,,5559,2005-12-22,32324516,2023-06-21 13:11,1413469,1161238510,,0.178
19270774,0,Mal Williams,page,https://en.wikipedia.org/wiki/Mal_Williams,Mal Williams,Australian rules footballer,male,1886-09-09,1917-03-03,Castlemaine,http://www.wikidata.org/entity/Q6740655,not indigenous,keep,en.wikipedia.org,Mal Williams,0,15,30,133,32,0,23,,14641,2008-09-11,237674961,2023-05-07 07:33,5321760,1153593547,,0.175
1182884,0,Leslie Maygar,page,https://en.wikipedia.org/wiki/Leslie_Maygar,Leslie Maygar,recipient of the Victoria Cross,male,1868-05-27,1917-11-01,Kilmore,http://www.wikidata.org/entity/Q6531009,not indigenous,keep,en.wikipedia.org,Leslie Maygar,0,94,30,138,73,27,48,,52166,2004-11-18,7605673,2023-05-15 15:08,4603219,1154924639,,0.187
69912934,0,John Atwill,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,John Atwill,0,26,30,17,9,0,4,,147,2022-01-29,1068584474,2023-04-22 06:36,6621173,1151146477,,0.156
38476423,0,Peter Block (politician),page,https://en.wikipedia.org/wiki/Peter_Block_(politician),Peter Block,Australian politician and actor,male,1935-05-27,1992-10-19,NA,http://www.wikidata.org/entity/Q7172857,not indigenous,keep,en.wikipedia.org,Peter Block (politician),0,9,30,19,12,0,6,,71010,2013-02-10,537502895,2022-11-20 04:10,19849127,1122848039,,0.176
22543678,0,Graeme Chalmers,page,https://en.wikipedia.org/wiki/Graeme_Chalmers,Graeme Chalmers,Australian rules footballer,male,1944-06-29,NA,NA,http://www.wikidata.org/entity/Q5592228,not indigenous,keep,en.wikipedia.org,Graeme Chalmers,0,16,30,32,18,0,23,,2240308,2009-04-24,285789921,2023-05-07 03:32,5336203,1153565536,,0.17
4429211,0,Ian Glachan,page,https://en.wikipedia.org/wiki/Ian_Glachan,Ian Glachan,Australian politician (1934-2005),male,1934-09-15,2005-04-20,NA,http://www.wikidata.org/entity/Q5981660,not indigenous,keep,en.wikipedia.org,Ian Glachan,0,18,30,79,51,5,31,,2014,2006-03-18,44309843,2023-01-16 16:45,14879024,1134020161,,0.182
73790508,0,Fiona Grasby,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Fiona Grasby,0,55,30,24,9,0,3,,186,2023-05-13,1154555455,2023-06-01 05:16,3169975,1157977113,,0.163
17434498,0,Guy Grey-Smith,page,https://en.wikipedia.org/wiki/Guy_Grey-Smith,Guy Grey-Smith,Australian artist (1916-1981),male,1916-01-01,1981-08-01,Wagin,http://www.wikidata.org/entity/Q5622294,not indigenous,keep,en.wikipedia.org,Guy Grey-Smith,0,63,30,83,47,3,38,,8386,2008-05-15,212520283,2023-05-07 01:30,5343496,1153546275,,0.181
47590774,0,Ralph Howard (politician),page,https://en.wikipedia.org/wiki/Ralph_Howard_(politician),Ralph Howard,Australian politician (1931-2013),male,1931-05-17,2013-12-19,NA,http://www.wikidata.org/entity/Q20880403,not indigenous,keep,en.wikipedia.org,Ralph Howard (politician),0,6,30,11,7,0,4,,71010,2015-08-22,677256224,2022-11-20 04:19,19848598,1122848776,,0.192
26380746,0,Will Hubbard,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Will Hubbard,0,24,30,47,27,0,31,,69596,2010-03-01,347037493,2023-05-19 13:05,4265024,1155731239,,0.186
17828474,0,Peter Ottewill,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Peter Ottewill,0,21,30,41,27,2,16,,87064,2008-06-07,217806385,2023-06-29 07:35,742426,1162449684,,0.173
49225507,0,Owen Weingott,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Owen Weingott,0,74,30,52,30,23,15,,1,2016-01-26,701736212,2023-03-08 15:30,10477117,1143570087,,0.176
48987853,0,Ron Battams,page,https://en.wikipedia.org/wiki/Ron_Battams,Ron Battams,Australian rules footballer,male,1928-04-16,2004-08-13,Berri,http://www.wikidata.org/entity/Q22003327,not indigenous,keep,en.wikipedia.org,Ron Battams,0,16,30,18,12,0,6,,14641,2016-01-03,697996869,2022-03-13 20:27,41563318,1076950791,,0.188
24347076,0,Joe Francis (politician),page,https://en.wikipedia.org/wiki/Joe_Francis_(politician),Joe Francis,Australian politician,male,1970-12-11,NA,Sydney,http://www.wikidata.org/entity/Q6209901,not indigenous,keep,en.wikipedia.org,Joe Francis (politician),0,53,30,60,46,16,16,,71010,2009-09-15,314009535,2023-06-27 16:37,882707,1162202697,,0.189
55686925,0,Ángela Freitas,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Ángela Freitas,0,45,30,14,11,0,7,,57339,2017-11-01,808267777,2023-03-22 18:55,9255227,1146093179,,0.178
47698014,0,Jack Johnson (Australian footballer),page,https://en.wikipedia.org/wiki/Jack_Johnson_(Australian_footballer),Jack Johnson,Australian rules footballer,male,1926-03-12,2008-01-29,Essendon,http://www.wikidata.org/entity/Q20984477,not indigenous,keep,en.wikipedia.org,Jack Johnson (Australian footballer),0,12,30,14,10,0,9,,14641,2015-09-02,679075340,2023-05-07 05:03,5330762,1153576740,,0.144
49196230,0,Bill Kenny (Australian footballer),page,https://en.wikipedia.org/wiki/Bill_Kenny_(Australian_footballer),Bill Kenny,Australian rules footballer b 1897,male,1897-07-30,1978-12-29,Albert Park,http://www.wikidata.org/entity/Q23614925,not indigenous,keep,en.wikipedia.org,Bill Kenny (Australian footballer),0,5,30,19,13,0,10,,14641,2016-01-23,701235822,2022-11-13 12:28,20424039,1121656571,,0.162
19325424,0,Ken MacLeod (Australian footballer),page,https://en.wikipedia.org/wiki/Ken_MacLeod_(Australian_footballer),Ken MacLeod,Australian rules footballer,male,1890-08-18,1940-04-08,Warrnambool,http://www.wikidata.org/entity/Q6388137,not indigenous,keep,en.wikipedia.org,Ken MacLeod (Australian footballer),0,10,30,71,28,0,24,,14641,2008-09-15,238526422,2023-06-04 11:13,2889321,1158490175,,0.194
46652118,0,Hector Mitchell,page,https://en.wikipedia.org/wiki/Hector_Mitchell,Hector Mitchell,Australian rules footballer,male,1887-08-19,1917-06-16,Warrnambool,http://www.wikidata.org/entity/Q19875686,not indigenous,keep,en.wikipedia.org,Hector Mitchell,0,15,30,19,12,0,9,,2240308,2015-05-09,661499809,2023-06-04 11:13,2889323,1158490156,,0.177
53368501,0,Chris Penk,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Chris Penk,0,558,30,95,43,8,20,,59923,2017-03-03,768350567,2023-03-20 00:18,9495029,1145595445,,0.199
50692824,0,Gary Wight,page,https://en.wikipedia.org/wiki/Gary_Wight,Gary Wight,8th Warrant officer of the Royal Australian Navy,male,1968-09-21,NA,Liverpool,http://www.wikidata.org/entity/Q24274841,not indigenous,keep,en.wikipedia.org,Gary Wight,0,35,30,39,17,6,10,,53967,2016-06-01,723138089,2023-06-27 16:38,882678,1162202773,,0.162
36389572,0,Basil Andrew,page,https://en.wikipedia.org/wiki/Basil_Andrew,Basil Andrew,Australian army officer/World War I/II,male,1894-10-15,1941-04-28,Australia,http://www.wikidata.org/entity/Q12785520,not indigenous,keep,en.wikipedia.org,Basil Andrew,0,17,30,29,20,1,9,,18562,2012-07-11,501645464,2023-06-26 02:23,1020356,1161952961,,0.163
9831608,0,Frank Berryman,page,https://en.wikipedia.org/wiki/Frank_Berryman,Frank Berryman,Australian Army officer,male,1894-04-11,1981-05-28,Geelong,http://www.wikidata.org/entity/Q5485303,not indigenous,keep,en.wikipedia.org,Frank Berryman,0,218,30,470,119,24,96,,116951,2007-03-03,112304874,2023-05-07 02:13,5340957,1153553444,,0.228
44727965,0,Greg Bilton,page,https://en.wikipedia.org/wiki/Greg_Bilton,Greg Bilton,Australian general,male,1965-03-02,NA,Melbourne,http://www.wikidata.org/entity/Q18639131,not indigenous,keep,en.wikipedia.org,Greg Bilton,0,223,30,53,19,7,18,,12805,2014-12-15,638163669,2022-03-19 21:29,41041189,1078101575,,0.175
53140877,0,John Blaxland (historian),page,https://en.wikipedia.org/wiki/John_Blaxland_(historian),John C. Blaxland,Australian historian and academic,male,1963-01-01,NA,NA,http://www.wikidata.org/entity/Q28839738,not indigenous,keep,en.wikipedia.org,John Blaxland (historian),0,566,30,42,19,1,14,,294,2017-02-10,764625980,2023-05-17 11:51,4442287,1155266895,,0.22
27113570,0,Cameron Boardman,page,https://en.wikipedia.org/wiki/Cameron_Boardman,Cameron Boardman,Australian politician,male,1970-12-10,NA,NA,http://www.wikidata.org/entity/Q5026184,not indigenous,keep,en.wikipedia.org,Cameron Boardman,0,47,30,24,20,0,11,,71010,2010-04-26,358360611,2022-07-27 00:52,29883389,1100653135,,0.183
4076354,0,John Raymond Broadbent (quartermaster-general),page,https://en.wikipedia.org/wiki/John_Raymond_Broadbent_(quartermaster-general),John Raymond Broadbent,Australian Army brigadier (1893-1972),male,1893-02-18,1972-02-28,Ballarat,http://www.wikidata.org/entity/Q6254338,not indigenous,keep,en.wikipedia.org,John Raymond Broadbent (quartermaster-general),0,15,30,82,45,8,29,,11253,2006-02-15,39682872,2023-05-14 16:55,4683214,1154786493,,0.172
32494086,0,Frank Browne (journalist),page,https://en.wikipedia.org/wiki/Frank_Browne_(journalist),Frank Browne,Australian journalist,male,1915-09-09,1981-12-14,NA,http://www.wikidata.org/entity/Q5485507,not indigenous,keep,en.wikipedia.org,Frank Browne (journalist),0,143,30,22,16,1,8,,71010,2011-07-22,440802110,2023-02-13 09:53,12484530,1139095280,,0.188
39921875,0,Ian Burrows,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Ian Burrows,0,45,30,27,18,2,7,,1010,2013-07-10,563628088,2023-06-24 03:08,1190482,1161648359,,0.19
27474628,0,John Caligari,page,https://en.wikipedia.org/wiki/John_Caligari,John Caligari,Australian general,male,1960-08-21,NA,Brisbane,http://www.wikidata.org/entity/Q6224822,not indigenous,keep,en.wikipedia.org,John Caligari,0,121,30,108,49,8,38,,54064,2010-05-25,364112953,2023-03-22 02:52,9313021,1145984100,,0.188
53009148,0,Garth Callender,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Garth Callender,0,82,30,45,18,5,17,,26,2017-01-28,762341856,2022-12-17 02:03,17523987,1127861356,,0.193
52866304,0,George Herbert Clifton,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,George Herbert Clifton,0,89,30,50,17,2,9,,44783,2017-01-13,759930451,2022-03-03 07:46,42472951,1074986339,,0.185
17680018,0,Thomas Daly (general),page,https://en.wikipedia.org/wiki/Thomas_Daly_(general),Thomas Daly,Australian general,male,1913-03-19,2004-01-05,Ballarat,http://www.wikidata.org/entity/Q7788829,not indigenous,keep,en.wikipedia.org,Thomas Daly (general),0,88,30,78,37,4,29,,1,2008-05-30,215882346,2023-05-07 02:14,5340891,1153553686,,0.182
25525965,0,Alan Dupont,page,https://en.wikipedia.org/wiki/Alan_Dupont,Alan Dupont,Australian academic,male,NA,NA,NA,http://www.wikidata.org/entity/Q4706550,not indigenous,keep,en.wikipedia.org,Alan Dupont,0,56,30,90,39,9,22,,40,2009-12-22,333296434,2023-03-20 04:59,9478218,1145635761,,0.177
62451416,0,Jake Ellwood,page,https://en.wikipedia.org/wiki/Jake_Ellwood,Jake Ellwood,Australian army officer,male,1970-01-01,NA,Melbourne,http://www.wikidata.org/entity/Q76708273,not indigenous,keep,en.wikipedia.org,Jake Ellwood,0,188,30,29,13,2,10,,42956,2019-11-28,928318401,2023-04-29 12:40,5994535,1152307159,,0.181
1088958,0,David Fawcett,page,https://en.wikipedia.org/wiki/David_Fawcett,David Fawcett,Australian politician,male,1963-10-23,NA,Narrabri,http://www.wikidata.org/entity/Q5233587,not indigenous,keep,en.wikipedia.org,David Fawcett,0,422,30,133,86,25,45,,26681,2004-10-21,6757415,2023-06-15 07:15,1953250,1160237025,,0.198
51315699,0,Justin Field,page,https://en.wikipedia.org/wiki/Justin_Field,Justin Field,Australian politician,male,NA,NA,NA,http://www.wikidata.org/entity/Q26701430,not indigenous,keep,en.wikipedia.org,Justin Field,0,113,30,37,27,6,11,,712,2016-08-13,734288314,2023-04-21 03:25,6719036,1150969874,,0.171
59798016,0,John Frewen (general),page,https://en.wikipedia.org/wiki/John_Frewen_(general),John Frewen,Australian Army officer,male,NA,NA,NA,http://www.wikidata.org/entity/Q61070515,not indigenous,keep,en.wikipedia.org,John Frewen (general),0,299,30,26,15,2,8,,12805,2019-01-29,880736830,2023-04-20 17:53,6753362,1150900949,,0.194
47531837,0,Lou Gardiner,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Lou Gardiner,0,46,30,18,11,2,5,,76689,2015-08-15,676200263,2020-07-14 07:58,94053050,967609535,,0.185
906580,0,William Gentry,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,William Gentry,0,117,30,115,49,9,32,,NA,2004-08-17,6535755,2023-06-24 08:45,1170244,1161675538,,0.163
21360593,0,David Gibson (Australian politician),page,https://en.wikipedia.org/wiki/David_Gibson_(Australian_politician),David Gibson,"Australian politician, born 1967",male,1967-10-13,NA,Fremantle,http://www.wikidata.org/entity/Q5234116,not indigenous,keep,en.wikipedia.org,David Gibson (Australian politician),0,88,30,166,93,65,40,,71010,2009-02-02,267969946,2022-10-14 12:22,23016443,1116028527,,0.194
34615435,0,Bill Gilbert (intelligence service director),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Bill Gilbert (intelligence service director),0,31,30,25,13,1,8,,69262,2012-02-05,475283913,2022-03-04 01:06,42410573,1075115352,,0.164
46567548,0,Ernest Grimstone,page,https://en.wikipedia.org/wiki/Ernest_Grimstone,Ernest Grimstone,Australian politician,male,1883-01-01,1933-10-22,Mackay,http://www.wikidata.org/entity/Q19874020,not indigenous,keep,en.wikipedia.org,Ernest Grimstone,0,4,30,17,13,0,5,,42648,2015-04-30,660005498,2022-04-04 11:49,39693626,1080945131,,0.166
5339244,0,Martin Hamilton-Smith,page,https://en.wikipedia.org/wiki/Martin_Hamilton-Smith,Martin Hamilton-Smith,Australian politician,male,1953-09-01,NA,Adelaide,http://www.wikidata.org/entity/Q14915577,not indigenous,keep,en.wikipedia.org,Martin Hamilton-Smith,0,329,30,418,111,71,58,,67125,2006-05-29,55785987,2022-08-23 02:22,27545230,1106065469,,0.205
19985252,0,Jeremy Hanson,page,https://en.wikipedia.org/wiki/Jeremy_Hanson,Jeremy Hanson,Australian army officer and politician,male,1967-02-18,NA,United Kingdom,http://www.wikidata.org/entity/Q6181435,not indigenous,keep,en.wikipedia.org,Jeremy Hanson,0,226,30,98,62,7,30,,475,2008-10-29,248392051,2023-05-01 22:57,5784757,1152725282,,0.187
2086042,0,James Harrison (Australian governor),page,https://en.wikipedia.org/wiki/James_Harrison_(Australian_governor),James Harrison,Governor of South Australia,male,1912-05-25,1971-09-16,Camperdown,http://www.wikidata.org/entity/Q1680532,not indigenous,keep,en.wikipedia.org,James Harrison (Australian governor),0,65,30,60,43,10,24,,40250,2005-06-21,17696549,2023-05-07 02:16,5340817,1153553958,,0.181
40787132,0,John Head (peace activist),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,John Head (peace activist),0,10,30,54,26,2,28,,90,2013-10-14,577086269,2023-03-15 13:21,9880075,1144768265,,0.199
29944999,0,Ronald Hopkins,page,https://en.wikipedia.org/wiki/Ronald_Hopkins,Ronald Hopkins,Australian general (1897-1990),male,1897-05-24,1990-11-24,Stawell,http://www.wikidata.org/entity/Q7364942,not indigenous,keep,en.wikipedia.org,Ronald Hopkins,0,66,30,66,29,0,21,,102914,2010-12-07,401018930,2023-06-18 02:00,1712929,1160671311,,0.197
34172606,0,Oliver David Jackson,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Oliver David Jackson,0,846,30,80,25,3,26,,58141,2011-12-24,467457320,2023-06-24 18:54,1133711,1161736949,,0.21
29936924,0,Rhys Jones (soldier),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Rhys Jones (soldier),0,110,30,63,31,5,17,,31489,2010-12-07,400966375,2022-05-05 19:42,36986830,1086369131,,0.202
34145843,0,Malcolm Kennedy (footballer),page,https://en.wikipedia.org/wiki/Malcolm_Kennedy_(footballer),Malcolm Kennedy,Australian rules footballer and soldier (1892-1918),male,1892-10-30,1918-01-02,Kew,http://www.wikidata.org/entity/Q6742421,not indigenous,keep,en.wikipedia.org,Malcolm Kennedy (footballer),0,12,30,78,25,0,25,,45344,2011-12-21,467013852,2023-05-09 04:01,5161726,1153919484,,0.19
72191737,0,Ian Langford (soldier),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Ian Langford (soldier),0,413,30,106,10,1,24,,564,2022-11-06,1120277209,2023-06-19 07:33,1606557,1160866382,,0.194
14684046,0,Duncan Lewis,page,https://en.wikipedia.org/wiki/Duncan_Lewis,Duncan Lewis,"Australian military officer, diplomat and public servant; Director-General of Security",male,1953-08-03,NA,NA,http://www.wikidata.org/entity/Q5314437,not indigenous,keep,en.wikipedia.org,Duncan Lewis,0,672,30,142,69,10,37,,42956,2007-12-13,177588537,2023-05-22 14:44,3999895,1156373710,,0.181
36148593,0,Brian Lindsay,page,https://en.wikipedia.org/wiki/Brian_Lindsay,Brian Lindsay,Australian politician,male,1937-01-22,NA,Ashgrove,http://www.wikidata.org/entity/Q4964506,not indigenous,keep,en.wikipedia.org,Brian Lindsay,0,13,30,25,19,0,12,,42648,2012-06-15,497715061,2022-11-12 15:55,20498039,1121493899,,0.185
57570471,0,William Locke (general),page,https://en.wikipedia.org/wiki/William_Locke_(general),William Locke,senior officer in the Australian Army during the Second World War (1894-1962),male,1894-08-14,1962-04-03,St Kilda,http://www.wikidata.org/entity/Q55397020,not indigenous,keep,en.wikipedia.org,William Locke (general),0,23,30,15,9,0,4,,42956,2018-06-02,844020787,2022-11-12 00:06,20554989,1121378085,,0.168
61022632,0,John Mace (New Zealand Army officer),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,John Mace (New Zealand Army officer),0,77,30,19,10,0,3,,42956,2019-06-12,901495230,2023-01-22 22:06,14341415,1135142691,,0.17
39214864,0,Sandy MacGregor,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Sandy MacGregor,0,391,30,107,33,6,25,,62447,2013-04-25,552105083,2023-01-23 15:38,14278308,1135257931,,0.201
40772977,0,Daniel McDaniel,page,https://en.wikipedia.org/wiki/Daniel_McDaniel,Daniel McDaniel,Australian military officer,male,NA,NA,NA,http://www.wikidata.org/entity/Q16732270,not indigenous,keep,en.wikipedia.org,Daniel McDaniel,0,223,30,44,17,0,13,,12805,2013-10-12,576830969,2022-12-17 02:03,17523995,1127861406,,0.173
39951730,0,Bruce Alexander McDonald,page,https://en.wikipedia.org/wiki/Bruce_Alexander_McDonald,Bruce Alexander McDonald,Australian general,male,1925-03-23,1993-03-23,Geelong,http://www.wikidata.org/entity/Q15968104,not indigenous,keep,en.wikipedia.org,Bruce Alexander McDonald,0,67,30,45,21,0,12,,58141,2013-07-13,564080422,2023-05-07 02:18,5340710,1153554276,,0.172
29800256,0,Ian Dougald McLachlan,page,https://en.wikipedia.org/wiki/Ian_Dougald_McLachlan,Ian Dougald McLachlan,senior commander in the Royal Australian Air Force (RAAF),male,1911-07-23,1991-07-14,Melbourne,http://www.wikidata.org/entity/Q5981429,not indigenous,keep,en.wikipedia.org,Ian Dougald McLachlan,0,63,30,142,53,6,84,,18562,2010-11-29,399489926,2023-02-28 04:59,11206212,1142038126,,0.181
49834103,0,Paul McLachlan,page,https://en.wikipedia.org/wiki/Paul_McLachlan,Paul McLachlan,Australian military officer,male,NA,NA,NA,http://www.wikidata.org/entity/Q23771352,not indigenous,keep,en.wikipedia.org,Paul McLachlan,0,61,30,21,12,1,9,,40250,2016-03-18,710639536,2023-03-22 03:10,9311947,1145986684,,0.162
15837803,0,Tim McOwan,page,https://en.wikipedia.org/wiki/Tim_McOwan,Tim McOwan,Senior officer in the Australian Army,male,NA,NA,Ararat,http://www.wikidata.org/entity/Q7803961,not indigenous,keep,en.wikipedia.org,Tim McOwan,0,357,30,123,49,12,38,,42956,2008-02-19,192491212,2023-05-07 02:18,5340702,1153554305,,0.194
33913199,0,Reginald Miles,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Reginald Miles,0,149,30,139,36,3,29,,5177,2011-11-30,463282632,2023-05-24 22:15,3800070,1156841911,,0.18
34597321,0,Edward Milford,page,https://en.wikipedia.org/wiki/Edward_Milford,Edward Milford,Australian Army officer,male,1894-12-10,1972-06-10,Prahran,http://www.wikidata.org/entity/Q5344463,not indigenous,keep,en.wikipedia.org,Edward Milford,0,129,30,56,26,3,17,,44783,2012-02-04,474907486,2022-11-18 21:34,19959300,1122663785,,0.177
17158624,0,Jim Molan,page,https://en.wikipedia.org/wiki/Jim_Molan,Jim Molan,Australian military officer and politician (1950–2023),male,1950-04-11,2023-01-16,East Melbourne,http://www.wikidata.org/entity/Q6196985,not indigenous,keep,en.wikipedia.org,Jim Molan,34,1514,30,339,181,91,70,,54064,2008-04-28,208734154,2023-05-28 02:29,3525603,1157352752,,0.221
34355318,0,Graham Beresford Parkinson,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Graham Beresford Parkinson,0,70,30,97,28,0,14,,69262,2012-01-12,470927948,2022-07-08 05:53,31507011,1097025969,,0.223
12525103,0,Sandy Pearson,page,https://en.wikipedia.org/wiki/Sandy_Pearson,Sandy Pearson,Australian general,male,1918-08-24,2012-11-07,Kurri Kurri,http://www.wikidata.org/entity/Q7417398,not indigenous,keep,en.wikipedia.org,Sandy Pearson,0,92,30,55,36,4,18,,7412,2007-07-30,148010905,2023-03-23 14:06,9186231,1146219561,,0.188
52489168,0,Alfred George Pither,page,https://en.wikipedia.org/wiki/Alfred_George_Pither,Alfred George Pither,Australian air force officer,male,1908-10-16,1971-07-02,Shepparton,http://www.wikidata.org/entity/Q21535386,not indigenous,keep,en.wikipedia.org,Alfred George Pither,0,16,30,55,16,0,13,,298245,2016-12-06,753277232,2023-05-07 02:19,5340645,1153554466,,0.178
69810827,0,Leslie Potter,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Leslie Potter,0,66,30,33,9,0,7,,1786,2022-01-18,1066434498,2023-06-23 23:09,1204862,1161622874,,0.185
17826162,0,Ash Power,page,https://en.wikipedia.org/wiki/Ash_Power,Ash Power,Australian Army general,male,1957-01-20,NA,Wangaratta,http://www.wikidata.org/entity/Q4804422,not indigenous,keep,en.wikipedia.org,Ash Power,0,74,30,131,52,12,44,,54064,2008-06-07,217774664,2023-05-07 02:19,5340639,1153554492,,0.187
65570779,0,Gavan Reynolds,page,https://en.wikipedia.org/wiki/Gavan_Reynolds,Gavan Reynolds,Australian army officer,male,NA,NA,NA,http://www.wikidata.org/entity/Q100330037,not indigenous,keep,en.wikipedia.org,Gavan Reynolds,0,147,30,8,5,0,5,,42956,2020-10-13,983299932,2023-01-22 21:56,14342006,1135141061,,0.167
4280622,0,Horace Robertson,page,https://en.wikipedia.org/wiki/Horace_Robertson,Horace Robertson,Australian Army senior commander (1894-1960),male,1894-10-29,1960-04-28,Warrnambool,http://www.wikidata.org/entity/Q5902120,not indigenous,keep,en.wikipedia.org,Horace Robertson,0,376,30,175,72,6,63,,60600,2006-03-05,42286067,2023-05-07 02:19,5340609,1153554559,,0.197
46754180,0,John Ryan (diplomat),page,https://en.wikipedia.org/wiki/John_Ryan_(diplomat),John Ryan,Australian diplomat and public servant,male,1923-03-13,1987-02-09,Bondi,http://www.wikidata.org/entity/Q20050739,not indigenous,keep,en.wikipedia.org,John Ryan (diplomat),0,44,30,23,10,0,6,,84824,2015-05-20,663217590,2022-05-15 23:02,36110872,1088050120,,0.15
14697169,0,Luke Simpkins,page,https://en.wikipedia.org/wiki/Luke_Simpkins,Luke Simpkins,Australian politician,male,1964-06-08,NA,Sydney,http://www.wikidata.org/entity/Q6702345,not indigenous,keep,en.wikipedia.org,Luke Simpkins,0,173,30,102,65,23,31,,67125,2007-12-14,177793749,2022-03-14 11:51,41507935,1077073832,,0.175
51934091,0,Ellen Skerritt,page,https://en.wikipedia.org/wiki/Ellen_Skerritt,Ellen Skerritt,Australian bicycle racer,female,1994-12-20,NA,NA,http://www.wikidata.org/entity/Q23795347,not indigenous,keep,en.wikipedia.org,Ellen Skerritt,0,11,30,18,7,3,6,,1509055,2016-10-10,743621961,2021-03-23 10:19,72271816,1013766473,,0.188
34429642,0,William George Stevens,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,William George Stevens,0,97,30,104,26,1,19,,69262,2012-01-20,472202724,2023-06-24 11:25,1160680,1161690732,,0.19
34430247,0,Keith Lindsay Stewart,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Keith Lindsay Stewart,0,80,30,89,26,0,15,,69262,2012-01-20,472210679,2023-06-17 22:06,1726999,1160646315,,0.176
64209394,0,Simon Stuart (general),page,https://en.wikipedia.org/wiki/Simon_Stuart_(general),Simon Stuart,Australian army general,male,NA,NA,NA,http://www.wikidata.org/entity/Q96405710,not indigenous,keep,en.wikipedia.org,Simon Stuart (general),0,1199,30,54,13,0,14,,12805,2020-06-08,961392218,2023-06-12 06:05,2216657,1159732713,,0.18
7162736,0,John Sullivan (Australian politician),page,https://en.wikipedia.org/wiki/John_Sullivan_(Australian_politician),John Sullivan,Australian politician,male,1929-02-07,NA,Narrandera,http://www.wikidata.org/entity/Q6259610,not indigenous,keep,en.wikipedia.org,John Sullivan (Australian politician),0,48,30,49,30,0,21,,13941,2006-09-26,77907679,2022-01-19 18:35,46149307,1066709832,,0.178
32679553,0,Paul Symon,page,https://en.wikipedia.org/wiki/Paul_Symon,Paul Symon,Australian general,male,1960-01-01,NA,Melbourne,http://www.wikidata.org/entity/Q7153896,not indigenous,keep,en.wikipedia.org,Paul Symon,0,312,30,74,38,11,17,,12805,2011-08-08,443654508,2023-03-22 03:10,9311960,1145986692,,0.177
14763717,0,David Thomson (Australian National Party politician),page,https://en.wikipedia.org/wiki/David_Thomson_(Australian_National_Party_politician),David Thomson,Australian politician born 1924,male,1924-11-21,2013-10-13,Sale,http://www.wikidata.org/entity/Q5240396,not indigenous,keep,en.wikipedia.org,David Thomson (Australian National Party politician),0,58,30,60,43,4,25,,223042,2007-12-18,178714274,2023-05-07 02:20,5340561,1153554700,,0.164
26094922,0,Leonard Thornton,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Leonard Thornton,0,88,30,153,40,5,34,,9448,2010-02-06,342345762,2023-06-26 20:42,954489,1162070332,,0.172
