pageid,title,wikibase_item,biography
3624935,Len Braund,Q3529453,TRUE
3626020,Walter Brearley,Q3528342,TRUE
44637800,"Charles Buller (cricketer, born 1846)",Q18619161,TRUE
53462002,Charles Burls,Q28935167,TRUE
38435775,John Burrough (Cambridge University cricketer),Q6224019,TRUE
11278477,John Joseph Cameron,Q6242120,TRUE
53431953,"George Collins (cricketer, born 1851)",Q28924287,TRUE
53432517,John Crawford (cricketer),Q28924313,TRUE
40290650,Reginald Crawford (cricketer),Q15995686,TRUE
40290598,Vivian Crawford,Q16031712,TRUE
61645015,James Day (cricketer),Q66850058,TRUE
61645382,Edward Foord,Q66849159,TRUE
1336827,R. E. Foster,Q3124850,TRUE
61649698,Percival Gale,Q66903754,TRUE
53402049,George Hadfield (cricketer),Q28924295,TRUE
3026122,Alec Hearne,Q3527674,TRUE
53444996,Philip Hilton,Q28924228,TRUE
53521899,"Richard Humphrey (cricketer, born 1848)",Q28972052,TRUE
53470048,Ernest Kirk,Q28939073,TRUE
21583563,Albert Lawton,Q4710690,TRUE
42371637,Albert Leatham,Q16066563,TRUE
1289919,James Lillywhite,Q2739999,TRUE
8222439,John Lillywhite,Q6244841,TRUE
35595321,"Sir Christopher Magnay, 3rd Baronet",Q7526328,TRUE
2659947,Frederick Martin (cricketer),Q3526461,TRUE
3061025,Charlie McGahey,Q138560,TRUE
53471530,Edwin Mills (cricketer),Q28939104,TRUE
42352235,Bill Murch,Q16030408,TRUE
1328604,"Sir Tim O'Brien, 3rd Baronet",Q3526865,TRUE
11289363,William Odell (cricketer),Q8016308,TRUE
61649358,"Alfred Payne (cricketer, born 1849)",Q66901131,TRUE
9479727,Ted Pooley,Q7693615,TRUE
3072591,Willie Quaife,Q8021777,TRUE
2304869,Maurice Read,Q3526696,TRUE
53360826,Charles Reiner,Q28862331,TRUE
37659817,Cyril Sewell,Q5200869,TRUE
12094590,E. H. D. Sewell,Q5321893,TRUE
53371899,Robert Sheppard (cricketer),Q28867867,TRUE
2647099,Tom Taylor (Yorkshire cricketer),Q7817787,TRUE
61649085,James Todd (cricketer),Q85770714,TRUE
53326082,Lionel Wells (cricketer),Q28853016,TRUE
53326681,Gerald Winter,Q28848902,TRUE
10744110,Cecil Wood (English cricketer),Q5056374,TRUE
6599332,Walter Wright (cricketer),Q7966459,TRUE
10789576,Jack Hutchinson,Q6113277,TRUE
9608153,Bob Scott (umpire),Q4933917,TRUE
10993043,Maurie Fleming,Q6793672,TRUE
58960067,Ivor Dangerfield,Q58894953,TRUE
21106820,Justin Coetzee,Q6317474,TRUE
1260815,Barry Adamson,Q809003,TRUE
655340,Blixa Bargeld,Q316528,TRUE
19804943,Christoph Dreher,Q1084770,TRUE
3574779,James Johnston (English musician),Q3161191,TRUE
73464586,Larry Mullins (musician),Q3530171,TRUE
844235,Kid Congo Powers,Q3196368,TRUE
606266,Jim Sclavunos,Q3129816,TRUE
9538879,Thomas Wydler,Q118066,TRUE
854701,Abattoir Blues / The Lyre of Orpheus,Q479343,FALSE
857765,The Boatman's Call,Q1187337,FALSE
14034560,"Dig, Lazarus, Dig!!!",Q195252,FALSE
857686,The Firstborn Is Dead,Q592070,FALSE
857674,From Her to Eternity,Q1004079,FALSE
61862858,Ghosteen,Q68308370,FALSE
857740,The Good Son (album),Q570675,FALSE
857756,Henry's Dream,Q1035357,FALSE
857703,Kicking Against the Pricks,Q1089177,FALSE
851585,Let Love In (Nick Cave and the Bad Seeds album),Q967395,FALSE
673067,Murder Ballads,Q965613,FALSE
851573,No More Shall We Part,Q950469,FALSE
727370,Nocturama (album),Q779159,FALSE
37758147,Push the Sky Away,Q166063,FALSE
50704223,Skeleton Tree,Q24514656,FALSE
673046,Tender Prey,Q538087,FALSE
857716,Your Funeral... My Trial,Q744584,FALSE
6507845,Before the Poison,Q2893775,FALSE
779075,And the Ass Saw the Angel,Q2715462,FALSE
23885928,The Death of Bunny Munro,Q3210829,FALSE
73608061,"Faith, Hope, and Carnage",Q117811307,FALSE
35876087,King Ink,Q3197007,FALSE
35876315,King Ink II,Q6411731,FALSE
62400759,The Sick Bag Song,Q85808451,FALSE
4305192,Ghosts… of the Civil Dead,Q3104975,FALSE
31916334,To Have & to Hold (1996 film),Q7810947,FALSE
42507393,"20,000 Days on Earth",Q16829243,FALSE
24571178,(Are You) The One That I've Been Waiting For,Q2876236,FALSE
11539762,Avalanche (Leonard Cohen song),Q4827473,FALSE
15452928,The Carny,Q22043216,FALSE
1632681,Daisy Bell,Q3268487,FALSE
27406891,Deanna (song),Q5246743,FALSE
14894857,"Dig, Lazarus, Dig!!! (song)",Q5275465,FALSE
48005599,Do You Love Me? (Nick Cave and the Bad Seeds song),Q9208107,FALSE
28799280,Down in the Willow Garden,Q5302977,FALSE
6400671,Fifteen Feet of Pure White Snow,Q9259454,FALSE
29349646,The Folk Singer,Q7734658,FALSE
47950451,From Her to Eternity (song),Q22043067,FALSE
47967159,"I Had a Dream, Joe",Q9296548,FALSE
2686323,In the Ghetto,Q1636231,FALSE
23661309,Into My Arms,Q6057817,FALSE
8783435,Jack of Diamonds (song),Q6115991,FALSE
45224222,Jesus Met the Woman at the Well,Q19572296,FALSE
3613861,Jubilee Street (song),Q6301911,FALSE
613700,Let It Be (Beatles song),Q184259,FALSE
149524,Louie Louie,Q625090,FALSE
43338474,Love Letter (Nick Cave and the Bad Seeds song),Q18161628,FALSE
17898023,Loverman,Q4177752,FALSE
6720399,The Mercy Seat (song),Q4051182,FALSE
17887494,More News from Nowhere,Q11785487,FALSE
9858200,Red Right Hand,Q4048118,FALSE
26573841,The Ship Song,Q7763840,FALSE
12925707,Stagger Lee,Q3496378,FALSE
22612782,Straight to You,Q22043201,FALSE
17880452,Tupelo (song),Q7853505,FALSE
37821961,We No Who U R,Q7977695,FALSE
25538337,The Weeping Song,Q9358323,FALSE
5511246,Young Hunting,Q80133851,FALSE
8863845,Get It On (Grinderman song),Q16839946,FALSE
13867333,Happy Birthday (Birthday Party song),Q5652508,FALSE
27913218,Heathen Child,Q5693664,FALSE
10701575,(I Don't Need You To) Set Me Free,Q4544791,FALSE
10324049,No Pussy Blues,Q7044840,FALSE
35966570,Palaces of Montezuma,Q7126289,FALSE
49506544,Release the Bats,Q9306101,FALSE
28918852,Worm Tamer,Q8036847,FALSE
7612716,Delta (video album),Q4355710,FALSE
8049484,The Visualise Tour: Live in Concert,Q7772931,FALSE
39040501,Jane Got a Gun,Q13222089,FALSE
21132938,The Square (2008 film),Q13582546,FALSE
1594422,Elegantly Wasted,Q1938473,FALSE
613382,"Full Moon, Dirty Hearts",Q24026,FALSE
1689029,INXS (album),Q1938415,FALSE
1121618,Kick (INXS album),Q1938024,FALSE
1212465,Listen Like Thieves,Q3049346,FALSE
29497293,Original Sin (INXS album),Q1938731,FALSE
1618058,Shabooh Shoobah,Q1938557,FALSE
1594437,The Swing (INXS album),Q1938596,FALSE
2749890,Switch (INXS album),Q1938426,FALSE
1689049,Underneath the Colours,Q1938443,FALSE
1544830,Welcome to Wherever You Are,Q592771,FALSE
1615503,X (INXS album),Q1938464,FALSE
2704667,J.D. Fortune,Q6104036,TRUE
33232170,Ciaran Gribbin,Q15720686,TRUE
3860362,Afterglow (INXS song),Q4690716,FALSE
3794453,Baby Don't Cry (INXS song),Q4838260,FALSE
23701902,Beautiful Girl (INXS song),Q4877719,FALSE
5325757,Devil's Party,Q5267193,FALSE
7049226,God's Top Ten,Q16840368,FALSE
11614268,Good Times (The Easybeats song),Q5583008,FALSE
3537855,I Get Up,Q16845994,FALSE
26567899,The Loved One (song),Q7749007,FALSE
3851331,Mediate (song),Q6806172,FALSE
7394115,Perfect Strangers (INXS song),Q7168056,FALSE
2762788,Pretty Vegas,Q7242292,FALSE
47049850,Simple Simon (song),Q20874891,FALSE
56069691,This Time (INXS song),Q48742266,FALSE
25347622,Tight (song),Q7801618,FALSE
13248122,Dannii Minogue: The Video Collection,Q4037018,FALSE
18521505,The Videos (Dannii Minogue video),Q7772576,FALSE
24784972,The 1995 Sessions,Q2164260,FALSE
19199151,The Early Years (Dannii Minogue album),Q2498310,FALSE
5068877,The Hits & Beyond,Q2662926,FALSE
3746932,The Remixes (Dannii Minogue album),Q17027794,FALSE
3747012,The Singles (Dannii Minogue album),Q7764449,FALSE
40067318,This Is It: The Very Best Of,Q17032568,FALSE
13676501,Unleashed (Dannii Minogue album),Q7897018,FALSE
36928169,The Abbey Road Sessions (Kylie Minogue album),Q38313,FALSE
32011071,The Albums 2000–2010,Q2152525,FALSE
5326539,Artist Collection (Kylie Minogue album),Q703453,FALSE
35723394,The Best of Kylie Minogue,Q2701075,FALSE
415325,Confide in Me (2001 album),Q1767558,FALSE
12151542,Confide in Me: The Irresistible Kylie,Q1767540,FALSE
847583,Greatest Hits (1992 Kylie Minogue album),Q722680,FALSE
530928,Greatest Hits (2002 Kylie Minogue album),Q85764460,FALSE
8604437,Greatest Hits: 87–99,Q374321,FALSE
31259485,Hits (Kylie Minogue album),Q2601481,FALSE
415313,Hits+,Q499880,FALSE
5629281,The Kylie Collection,Q1088752,FALSE
2421884,Kylie's Non-Stop History 50+1,Q1648764,FALSE
60636430,Step Back in Time: The Definitive Collection,Q64569655,FALSE
1070807,Ultimate Kylie,Q591157,FALSE
20589351,Darling (EP),Q46899,FALSE
30096729,A Kylie Christmas,Q1316971,FALSE
52732701,Live and Other Sides (EP),Q28453246,FALSE
3701373,Money Can't Buy,Q1766979,FALSE
58092129,North American Tour (Bonus Track Version),Q56276820,FALSE
52332479,Other Sides (EP),Q2894735,FALSE
52731565,Performance (EP),Q28429908,FALSE
47779520,Kylie and Garibay (EP),Q20967653,FALSE
47780312,Sleepwalker (EP),Q20970282,FALSE
64558647,Aphrodite Les Folies – Live in London,Q85868973,FALSE
12835966,Body Language Live,Q328408,FALSE
617730,Intimate and Live (album),Q2365611,FALSE
64558692,Kiss Me Once Live at the SSE Hydro,Q97452956,FALSE
25310703,Kylie Live in New York,Q1766949,FALSE
40138946,KylieFever2002 (album),Q16959455,FALSE
12835843,KylieFever2002: Live in Manchester,Q287615,FALSE
20127351,KylieX2008 (video),Q155200,FALSE
20367931,Live in Sydney,Q328412,FALSE
3672121,Showgirl (album),Q3933675,FALSE
9021470,Showgirl (video),Q1766985,FALSE
8320846,Showgirl: Homecoming Live,Q1470754,FALSE
12260476,White Diamond: A Personal Portrait of Kylie Minogue,Q2733930,FALSE
51445640,"12"" Masters – Essential Mixes",Q1768278,FALSE
20213586,Boombox (Kylie Minogue album),Q1766961,FALSE
48009662,Greatest Remix Hits (album series),Q22908751,FALSE
2145706,Impossible Remixes,Q1766965,FALSE
9510931,Kylie's Remixes,Q1082860,FALSE
2435104,Kylie's Remixes: Vol. 2,Q1766929,FALSE
2409571,Mixes (Kylie Minogue album),Q1766973,FALSE
24908764,The Kylie Tapes: 94–98,Q1648738,FALSE
24910540,Kylie The Videos 2,Q2215895,FALSE
13576712,Kylie: The Videos,Q2215904,FALSE
20368285,On the Go: Live in Japan,Q20649233,FALSE
12835640,Ultimate Kylie (video),Q192189,FALSE
22020268,The Videos (Kylie Minogue VHS),Q1648758,FALSE
30169053,40/40: The Best Selection,Q1490766,FALSE
7540951,Back to Basics: The Essential Collection 1971–1992,Q302260,FALSE
19884122,Crystal Lady,Q870104,FALSE
10537426,The Definitive Collection (Olivia Newton-John album),Q1319261,FALSE
19798615,First Impressions (album),Q545766,FALSE
18910562,Gold (Olivia Newton-John album),Q5578561,FALSE
11301633,Greatest Hits Vol 3 (Olivia Newton-John album),Q5601404,FALSE
71507554,Hopelessly Devoted: The Hits,Q116954562,FALSE
73061454,Just the Two of Us: The Duets Collection (Vol. 1),Q118905423,FALSE
8635333,Magic: The Very Best of Olivia Newton-John,Q508642,FALSE
6294925,Olivia Newton-John's Greatest Hits,Q660693,FALSE
7542334,Olivia's Greatest Hits Vol. 2,Q617134,FALSE
42465404,Hotel Sessions (Olivia Newton-John EP),Q17007122,FALSE
12639972,Highlights from The Main Event,Q940350,FALSE
19960538,Live at the Sydney Opera House (Olivia Newton-John album),Q248039,FALSE
19918569,Love Performance,Q1159464,FALSE
20493498,The Main Event (video),Q16161212,FALSE
19960264,Olivia in Concert,Q1130670,FALSE
19918816,Olivia's Live Hits,Q7088011,FALSE
7541111,One Woman's Live Journey,Q1224689,FALSE
47149918,Two Strong Hearts Live,Q20648473,FALSE
34390739,A Few Best Men (soundtrack),Q4656715,FALSE
6200388,Grease: The Original Soundtrack from the Motion Picture,Q2698545,FALSE
3259181,Toomorrow (soundtrack),Q7824134,FALSE
32005167,Two of a Kind (soundtrack),Q17058348,FALSE
1424390,Xanadu (soundtrack),Q2024175,FALSE
19974445,Olivia Physical,Q7088086,FALSE
20805636,Video Gold,Q1224310,FALSE
52166797,Dare to Dream (EP),Q28429854,FALSE
64558347,In a Dream (EP),Q97467457,FALSE
52166873,June Haverly,Q27818849,FALSE
43532556,TRXYE,Q17557857,FALSE
47355694,Wild (EP),Q20745971,FALSE
42743524,5 Seconds of Summer (album),Q16889028,FALSE
70755769,5SOS5,Q112136640,FALSE
63032882,Calm (album),Q84440433,FALSE
44480227,LiveSOS,Q18644317,FALSE
47509624,Sounds Good Feels Good,Q20899597,FALSE
57076136,Youngblood (5 Seconds of Summer album),Q55063769,FALSE
57644311,Meet You There Tour,Q55391561,FALSE
43775716,Rock Out with Your Socks Out Tour,Q17535454,FALSE
48639097,Sounds Live Feels Live World Tour,Q21651645,FALSE
63024274,Take My Hand World Tour,Q85789313,FALSE
43156646,Amnesia (5 Seconds of Summer song),Q17297081,FALSE
70755983,Blender (song),Q117481379,FALSE
70159613,Complete Mess,Q115519000,FALSE
42606732,Don't Stop (5 Seconds of Summer song),Q16889055,FALSE
60803892,Easier (5 Seconds of Summer song),Q64022950,FALSE
51081438,Girls Talk Boys,Q26157999,FALSE
42867352,Good Girls (5 Seconds of Summer song),Q16993131,FALSE
48032520,Hey Everybody!,Q21065490,FALSE
48987006,Jet Black Heart,Q22075132,FALSE
1530437,Killer Queen,Q829960,FALSE
57168536,Lie to Me (5 Seconds of Summer song),Q60740811,FALSE
70756813,Me Myself & I (5 Seconds of Summer song),Q114397574,FALSE
63032585,No Shame (5 Seconds of Summer song),Q85875664,FALSE
63033991,Old Me (5 Seconds of Summer song),Q87720268,FALSE
42095725,Out of My Limit,Q22084221,FALSE
41849825,She Looks So Perfect,Q15839122,FALSE
47270033,She's Kinda Hot,Q20720764,FALSE
70438520,Take My Hand (5 Seconds of Summer song),Q115917654,FALSE
61533940,Teeth (5 Seconds of Summer song),Q66717980,FALSE
57168539,Valentine (5 Seconds of Summer song),Q60740813,FALSE
56638198,Want You Back (5 Seconds of Summer song),Q50130751,FALSE
59865742,Who Do You Love (The Chainsmokers song),Q61628833,FALSE
63033998,Wildflower (5 Seconds of Summer song),Q89363652,FALSE
57105982,Youngblood (5 Seconds of Summer song),Q54869051,FALSE
196945,Back in Black,Q155715,FALSE
20959588,Ballbreaker,Q591875,FALSE
18424778,Black Ice (album),Q157534,FALSE
613669,Blow Up Your Video,Q178039,FALSE
9327283,Dirty Deeds Done Dirt Cheap,Q290268,FALSE
752313,Flick of the Switch,Q285905,FALSE
1205275,Fly on the Wall (AC/DC album),Q901854,FALSE
20959564,For Those About to Rock We Salute You,Q304605,FALSE
21333825,High Voltage (1975 album),Q903352,FALSE
21333815,High Voltage (1976 album),Q836320,FALSE
196946,Highway to Hell,Q285929,FALSE
779999,Let There Be Rock,Q832786,FALSE
65453731,Power Up (album),Q100127054,FALSE
1152717,Powerage,Q846880,FALSE
1157807,The Razors Edge (AC/DC album),Q165617,FALSE
43939915,Rock or Bust,Q18121886,FALSE
35188725,Stiff Upper Lip (album),Q826136,FALSE
1152593,T.N.T. (album),Q836104,FALSE
548242,Brian Johnson,Q295948,TRUE
150056,Axl Rose,Q11885,TRUE
1248281,Chris Slade,Q348704,TRUE
1248265,Cliff Williams,Q318694,TRUE
1615549,Simon Wright (musician),Q433927,TRUE
21633121,Anything Goes (AC/DC song),Q3620515,FALSE
5925874,Are You Ready (AC/DC song),Q2317717,FALSE
6512501,"Baby, Please Don't Go",Q797806,FALSE
18702607,Back in Black (song),Q2466691,FALSE
5940145,Big Gun,Q761900,FALSE
20858785,Big Jack (song),Q1749401,FALSE
5962805,"Can I Sit Next to You, Girl",Q2723127,FALSE
6031103,Cover You in Oil,Q5179190,FALSE
6049283,Danger (AC/DC song),Q5215991,FALSE
4861424,Dirty Deeds Done Dirt Cheap (song),Q2697436,FALSE
809195,Dog Eat Dog (AC/DC song),Q5288184,FALSE
6663689,Flick of the Switch (song),Q5459072,FALSE
2196501,For Those About to Rock (We Salute You),Q2393681,FALSE
8553609,Girls Got Rhythm,Q2715043,FALSE
8327989,Guns for Hire,Q4357686,FALSE
6206951,Hail Caesar (song),Q5639178,FALSE
5195900,Hard as a Rock,Q2748978,FALSE
5307070,Heatseeker (song),Q2399459,FALSE
1790435,Hells Bells (song),Q1512224,FALSE
5016097,High Voltage (song),Q2606544,FALSE
3389637,Highway to Hell (song),Q1508213,FALSE
23396875,I'm a Rebel (song),Q39477,FALSE
4592491,It's a Long Way to the Top (If You Wanna Rock 'n' Roll),Q2550514,FALSE
2147249,The Jack,Q11897218,FALSE
4852990,Jailbreak (AC/DC song),Q3299055,FALSE
5153032,Let There Be Rock (song),Q2603602,FALSE
14654436,Let's Get It Up,Q3220605,FALSE
4885312,Love at First Feel,Q3299401,FALSE
20029192,Money Made,Q5936783,FALSE
4773501,Moneytalks,Q2396390,FALSE
7171055,Nervous Shakedown,Q4357494,FALSE
10115449,Night Prowler (song),Q7033412,FALSE
44138628,Play Ball (song),Q18367609,FALSE
40349181,Ride On (AC/DC song),Q17029208,FALSE
4981523,Rock 'n' Roll Damnation,Q3437727,FALSE
18917144,Rock 'n' Roll Train,Q2160601,FALSE
6004049,Rock and Roll Ain't Noise Pollution,Q2720996,FALSE
44633411,Rock or Bust (song),Q18615927,FALSE
5920572,Safe in New York City,Q2345904,FALSE
5200597,Satellite Blues,Q7426027,FALSE
5683973,School Days (Chuck Berry song),Q944130,FALSE
4816410,Shake Your Foundations,Q3288437,FALSE
4355871,Shoot to Thrill,Q65972241,FALSE
65505512,Shot in the Dark (AC/DC song),Q100141824,FALSE
4890826,Sink the Pink,Q4347624,FALSE
5601439,Stiff Upper Lip (AC/DC song),Q3304365,FALSE
4725608,T.N.T. (song),Q736070,FALSE
8228261,That's the Way I Wanna Rock 'n' Roll,Q7711106,FALSE
4292912,Thunderstruck (song),Q2430003,FALSE
2911081,Touch Too Much,Q2633823,FALSE
4856168,Who Made Who (song),Q3301083,FALSE
780007,Whole Lotta Rosie,Q1966068,FALSE
1124724,You Shook Me All Night Long,Q2337709,FALSE
38140107,Back in Black Tour,Q4839258,FALSE
19209591,Ballbreaker World Tour,Q4851562,FALSE
19278366,Black Ice World Tour,Q804204,FALSE
22455430,Blow Up Your Video World Tour,Q4928533,FALSE
38161241,Club Dates/Rolling Stones Tour,Q5136189,FALSE
22457546,Fly on the Wall Tour,Q5463253,FALSE
24964740,For Those About to Rock Tour,Q5466890,FALSE
46817990,Highway to Hell Tour,Q20045415,FALSE
19513546,Razors Edge World Tour,Q7299656,FALSE
44693318,Rock or Bust World Tour,Q19878015,FALSE
20610066,Stiff Upper Lip World Tour,Q4357419,FALSE
22471149,Who Made Who World Tour,Q17146275,FALSE
1961894,Back in Baroque... The String Tribute to AC/DC,Q4839257,FALSE
19808548,Fuse Box (album),Q5509979,FALSE
6147340,Graveyard Classics 2,Q2550443,FALSE
1083442,A Hillbilly Tribute to AC/DC,Q3602516,FALSE
17052001,What's Next to the Moon (album),Q7990817,FALSE
17197220,Across the Concrete Sky,Q4676476,FALSE
17084813,Air Supply (1976 album),Q4698202,FALSE
17139681,Air Supply (1985 album),Q3283054,FALSE
17171304,The Book of Love (album),Q7719269,FALSE
17146694,The Christmas Album (Air Supply album),Q3283103,FALSE
17150710,The Earth Is ...,Q3283273,FALSE
17168440,Greatest Hits Live ... Now and Forever,Q7065894,FALSE
17146128,Hearts in Motion,Q5693033,FALSE
17071198,Life Support (Air Supply album),Q6544992,FALSE
17134263,Lost in Love (Air Supply album),Q3282892,FALSE
14192226,Love & Other Bruises,Q5981598,FALSE
37235851,Mumbo Jumbo (album),Q6935364,FALSE
17167540,News from Nowhere (Air Supply album),Q7019511,FALSE
17139056,Now and Forever (Air Supply album),Q9050956,FALSE
17138464,The One That You Love (album),Q3282635,FALSE
17153401,The Vanishing Race,Q3281406,FALSE
17071146,The Whole Thing's Started,Q7774691,FALSE
17172521,Yours Truly (Air Supply album),Q8059007,FALSE
2959890,Guy Allison,Q5622045,TRUE
16964169,Frank Esler-Smith,Q5486491,TRUE
553902,Graham Russell,Q3347291,TRUE
57929650,Dance with Me (Air Supply song),Q55642976,FALSE
18777089,Even the Nights Are Better,Q31674,FALSE
52566801,Every Woman in the World,Q28406615,FALSE
48859126,Goodbye (Air Supply song),Q55516977,FALSE
18776876,Here I Am (Air Supply song),Q5737253,FALSE
61953689,I'll Never Get Enough of You,Q85767948,FALSE
57920370,Just as I Am (Rob Hegel song),Q107548133,FALSE
29992019,Lonely Is the Night (Air Supply song),Q17011369,FALSE
553905,Lost in Love (Air Supply song),Q4215408,FALSE
57889402,Love and Other Bruises,Q55517326,FALSE
7458055,Making Love Out of Nothing at All,Q1163857,FALSE
16752032,The One That You Love,Q7755059,FALSE
5566884,The Power of Love (Jennifer Rush song),Q1852653,FALSE
8202232,Sleigh Ride,Q2600642,FALSE
52566811,Sweet Dreams (Air Supply song),Q55634486,FALSE
45019746,Two Less Lonely People in the World,Q18876601,FALSE
3292487,Winter Wonderland,Q195814,FALSE
494649,Without You (Badfinger song),Q698481,FALSE
54094724,Young Love (Air Supply song),Q55638123,FALSE
2814978,The Angels (album),Q7713787,FALSE
2821159,Beyond Salvation,Q4900023,FALSE
5390993,Dark Room (The Angels album),Q5223382,FALSE
2821673,Face to Face (The Angels album),Q5428426,FALSE
2867743,Howling (The Angels album),Q5922314,FALSE
2867775,Left Hand Drive (album),Q6516871,FALSE
2867796,Live Line,Q6655267,FALSE
54434137,Never So Live,Q39053649,FALSE
2842833,Night Attack (album),Q17017196,FALSE
35734072,No Exit (The Angels album),Q7044166,FALSE
52738000,Out of the Blue (EP),Q28453262,FALSE
40950567,Red Back Fever,Q17054424,FALSE
54364533,Red Back Fever / Left Hand Drive,Q30646705,FALSE
2867726,Skin & Bone (album),Q7535297,FALSE
37157011,Take It to the Streets (The Angels album),Q7677666,FALSE
52785937,Talk the Talk,Q28407803,FALSE
2867576,Two Minute Warning (album),Q7859109,FALSE
2867524,Watch the Red,Q7973103,FALSE
52710588,After the Rain (The Angels song),Q28429907,FALSE
18962009,Am I Ever Gonna See Your Face Again,Q17149727,FALSE
54434766,Back Street Pickup,Q39045798,FALSE
54512056,Can't Take Any More,Q39046309,FALSE
52668538,Comin' Down (The Angels song),Q28429900,FALSE
54485936,Dogs Are Talking,Q39046158,FALSE
54419375,Don't Waste My Time (The Angels song),Q39070113,FALSE
54339462,Face the Day (The Angels song),Q30612426,FALSE
54709099,Finger on the Trigger (song),Q39072891,FALSE
54380342,Into the Heat,Q30668420,FALSE
54561311,Let the Night Roll On,Q39046613,FALSE
52745263,No Secrets (song),Q28429915,FALSE
51500641,One Word (Baby Animals song),Q28451986,FALSE
52755539,Poor Baby (song),Q28429916,FALSE
52710272,Shadow Boxer,Q28407380,FALSE
52669294,Take a Long Line,Q28407168,FALSE
8371513,We Gotta Get Out of This Place,Q4708097,FALSE
52667963,You're a Lady Now,Q28407160,FALSE
5986078,The Boys Light Up,Q7719744,FALSE
12758244,Crawl File,Q5182952,FALSE
12212302,The Final Wave,Q7733952,FALSE
12217364,More Wharf,Q6911139,FALSE
12201014,Phalanx (album),Q7180260,FALSE
16872497,Reckless: 1979–1995,Q7302512,FALSE
8346377,Semantics (album),Q7449105,FALSE
5809569,Sirocco (album),Q7530530,FALSE
5985961,Sons of Beaches,Q7562292,FALSE
16151688,The Boys Light Up (song),Q7719746,FALSE
12412588,Downhearted,Q5303158,FALSE
5833250,Oh No Not You Again,Q7080525,FALSE
39528915,Things Don't Seem,Q17032140,FALSE
2578478,Bond Remixed,Q4941298,FALSE
2202820,Born (Bond album),Q935417,FALSE
2578990,Classified (Bond album),Q5128428,FALSE
2327942,Explosive: The Best of Bond,Q5421430,FALSE
33058430,Play (Bond album),Q7202982,FALSE
2578873,Shine (Bond album),Q3482173,FALSE
12530817,After Everything Now This,Q4690497,FALSE
6419874,Back with Two Beasts,Q4839548,FALSE
6418329,Beside Yourself,Q4896272,FALSE
4865684,The Blurred Crusade,Q945946,FALSE
6566271,A Box of Birds,Q4655589,FALSE
6418620,Forget Yourself,Q5469665,FALSE
44526797,Further/Deeper,Q18713632,FALSE
4886157,Gold Afternoon Fix,Q5578580,FALSE
4877214,Heyday (The Church album),Q5749674,FALSE
6420210,Hologram of Baal,Q17003263,FALSE
6420385,Jammed (album),Q16850949,FALSE
6565859,Magician Among the Spirits,Q6731038,FALSE
55455506,Man Woman Life Death Infinity,Q65090587,FALSE
10377026,El Momento Descuidado,Q5351621,FALSE
9200341,El Momento Siguiente,Q5351622,FALSE
4865498,Of Skins and Heart,Q7078804,FALSE
4876698,Persia (EP),Q7170190,FALSE
13404053,Pharmakoi/Distance-Crunching Honchos with Echo Units,Q7180831,FALSE
4951243,Priest=Aura,Q5481868,FALSE
4876938,Remote Luxury (album),Q7312114,FALSE
4876617,Remote Luxury (EP),Q7312113,FALSE
4866214,Seance (album),Q13415332,FALSE
4865997,Singsongs,Q7524214,FALSE
6418819,Sometime Anywhere,Q7560285,FALSE
4885785,Starfish (album),Q3968358,FALSE
6419602,"Uninvited, Like the Clouds",Q7885267,FALSE
23817985,Untitled 23,Q4006095,FALSE
14311464,Jay Dee Daugherty,Q3497960,TRUE
46498379,Almost With You,Q19870627,FALSE
46417094,Electric Lash,Q19873161,FALSE
29315798,Metropolis (The Church song),Q6824910,FALSE
36259142,Reptile (song),Q7314341,FALSE
4520971,Under the Milky Way,Q7883344,FALSE
40593469,The Unguarded Moment (song),Q17143776,FALSE
12717188,The Barking Spiders Live: 1983,Q4861047,FALSE
49578147,Besides (Cold Chisel album),Q25095821,FALSE
45273493,The Best of Cold Chisel,Q19571022,FALSE
62257056,Blood Moon (Cold Chisel album),Q78041775,FALSE
6152091,Breakfast at Sweethearts,Q4959468,FALSE
6428413,Chisel (album),Q5102060,FALSE
11280332,Circus Animals,Q5121791,FALSE
6387103,Cold Chisel (album),Q5142212,FALSE
49578114,Covered (Cold Chisel album),Q25095822,FALSE
9049251,East (Cold Chisel album),Q5327604,FALSE
5678555,The Last Wave of Summer,Q7746179,FALSE
49393396,The Live Tapes Vol. 1,Q24037343,FALSE
49393505,The Live Tapes Vol. 2,Q23023588,FALSE
52255018,The Live Tapes Vol. 3,Q27890313,FALSE
55538057,The Live Tapes Vol. 4,Q42530950,FALSE
65618568,The Live Tapes Vol. 5,Q104864682,FALSE
49578222,Never Before (Cold Chisel album),Q25095823,FALSE
35490935,No Plans,Q12040994,FALSE
49500698,Northbound,Q25095766,FALSE
48163143,The Perfect Crime (Cold Chisel album),Q21203235,FALSE
49500836,Radio Songs: A Best of Cold Chisel,Q24078335,FALSE
49501179,Razor Songs,Q24078336,FALSE
36242542,Ringside (Cold Chisel album),Q7334985,FALSE
49394277,The Studio Sessions 1978–1984,Q24189789,FALSE
11280389,Swingshift,Q7658725,FALSE
17467157,Teenage Love (album),Q7694407,FALSE
11302531,Twentieth Century (Cold Chisel album),Q7857695,FALSE
9031770,"You're Thirteen, You're Beautiful, and You're Mine",Q8056604,FALSE
6773962,Charley Drayton,Q5084301,TRUE
