pageid,title,wikibase_item,biography
26758531,Justin Horo,Q6317699,TRUE
33931123,Trevor Kilkelly,Q7839258,TRUE
20415346,James Leuluai,Q6138013,TRUE
7447259,Gene Ngamu,Q5531365,TRUE
57132942,Taniela Paseka,Q51879098,TRUE
60460500,Mark Pocock,Q63079808,TRUE
4962844,Matthew Ridge,Q6791131,TRUE
30444486,Jorgen Rogers,Q6278828,TRUE
31010277,Joe Ropati,Q6212072,TRUE
17382753,Adrian Shelford,Q4685353,TRUE
50379228,Toafofoa Sipley,Q24007245,TRUE
71402920,Alfred Smalley,Q113321398,TRUE
68359645,Kelma Tuilagi,Q107710623,TRUE
64876030,Christian Tuipulotu,Q98346324,TRUE
2933988,David Vaealiki,Q5240590,TRUE
22418330,Hugh Waddell (rugby league),Q15442949,TRUE
23304432,Jared Waerea-Hargreaves,Q3162709,TRUE
28877513,Billy Weepu,Q4913450,TRUE
23015883,Darrell Williams (rugby league),Q5224732,TRUE
51531887,Mitch Cahalane,Q26845011,TRUE
71958937,Kaylen Miller,Q114561638,TRUE
50600672,Kato Ottio,Q24450565,TRUE
51609720,Adham El Zabedieh,Q26924734,TRUE
34271139,Oscar Danielson (rugby league),Q7105935,TRUE
72006808,Jowasa Drodrolagi,Q107227322,TRUE
37301424,Glen Barclay,Q5567586,TRUE
23974648,Conrad Byrne,Q5162494,TRUE
20381263,Clayton Friend,Q5130222,TRUE
18205773,Fred Griffiths (rugby league),Q16014881,TRUE
35546343,Eddie Heatley,Q5336116,TRUE
59625219,George Martin (rugby league),Q60538353,TRUE
34540414,Willie McLean (rugby league),Q8021688,TRUE
38930484,Andrew Vincent,Q16972408,TRUE
60213047,Dylan Brown,Q62033997,TRUE
65544241,Haze Dunster,Q100255654,TRUE
15945494,Weller Hauraki,Q7981212,TRUE
6410142,Ian Henderson (rugby league),Q3147276,TRUE
56136789,Alvin Kirkland,Q46909130,TRUE
42152875,Manu Maʻu,Q16232269,TRUE
39357947,Suaia Matagi,Q16232267,TRUE
2925630,Fuifui Moimoi,Q3090574,TRUE
68495547,Jirah Momoisea,Q108123520,TRUE
57257673,Marata Niukore,Q52247226,TRUE
53385903,Isaiah Papali'i,Q28871502,TRUE
32196729,Marcus Perenara,Q16223874,TRUE
49623330,Nathaniel Roache,Q23769937,TRUE
18561369,Iva Ropati,Q6095669,TRUE
60222090,Maika Sivo,Q62058046,TRUE
73028951,Jamie Smith (rugby league),Q116947664,TRUE
6782053,David Solomona,Q5239941,TRUE
20514395,Matthew Spence,Q16216101,TRUE
39303147,Peni Terepo,Q16234240,TRUE
4442292,Chris Thorman,Q5108268,TRUE
64493031,Stefano Utoikamanu,Q97093536,TRUE
10694387,Éric Anselme,Q3590947,TRUE
36742669,Gordon Falcon,Q5585123,TRUE
49645765,James Fisher-Harris,Q23007729,TRUE
29243894,Zak Hardaker,Q8064967,TRUE
61453686,Spencer Leniu,Q66216479,TRUE
28771403,Ken McIntosh,Q6388126,TRUE
66001950,Jacques Moliner,Q103716603,TRUE
2933104,Frank Puletua,Q16217560,TRUE
64386948,Peter Swanson (rugby),Q96655671,TRUE
63318116,Jason Wrigley,Q87347636,TRUE
60237047,Alf Binder,Q62070421,TRUE
60300764,Ken Brogan,Q62222686,TRUE
42894700,Joe Burgess,Q16995395,TRUE
31519104,Tom Burgess (rugby league),Q7815129,TRUE
64073407,Simon Forrest,Q95601513,TRUE
18523444,Terry Hermansson,Q7704511,TRUE
64151747,Jamil Khadem,Q95994839,TRUE
60326048,Alec Johnson (rugby league),Q62415105,TRUE
15968964,Filimone Lolohea,Q5448445,TRUE
72166109,Josh Maree,Q115015409,TRUE
62314014,Mark Meredith (rugby league),Q74557320,TRUE
64545605,Jaxson Paulo,Q97343575,TRUE
72108513,Jaxson Rahme,Q114870018,TRUE
72108653,Khalil Rahme,Q114869999,TRUE
69500316,David Sinclair (rugby league),Q110287083,TRUE
15464370,Alan Skene,Q2830586,TRUE
30509941,Steve Skinnon,Q7613945,TRUE
71468551,Izaac Thompson,Q113457647,TRUE
61442447,Robert Grotte,Q66126575,TRUE
28972824,Robert Henare,Q7345392,TRUE
1814390,Martin Offiah,Q3295578,TRUE
61199998,Huatahi 'Brownie' Paki,Q65048202,TRUE
31174111,Darren Rameka,Q5225109,TRUE
63336790,George Azzi,Q87445280,TRUE
6104617,Rémi Casty,Q3456005,TRUE
28955000,Dean Clark (rugby league),Q5246075,TRUE
48202262,Oliver Gildart,Q21621361,TRUE
70573299,Moala Graham-Taufa,Q111658760,TRUE
11170930,Ryan Hall (rugby league),Q3453794,TRUE
67602508,Tuku Hau Tapuha,Q106748947,TRUE
24188880,Iwi Hauraki,Q6100887,TRUE
36045052,Adam Henry (rugby league),Q4679216,TRUE
10088694,Shaun Kenny-Dowall,Q3481572,TRUE
50806393,Joseph Manu,Q24579182,TRUE
7253308,Hugh McGahan,Q5931786,TRUE
2085428,Adrian Morley,Q2825039,TRUE
63327892,Louis Neumann,Q87409904,TRUE
50081493,Abraham Papali'i,Q23799455,TRUE
31001528,Gary Prohm,Q5525787,TRUE
46501033,William Schultz (rugby league),Q19828963,TRUE
15249164,Kurt Sherlock,Q6447052,TRUE
40467713,Sio Siua Taukeiaho,Q16235001,TRUE
34771400,Roger Tuivasa-Sheck,Q7359037,TRUE
57790909,Sitili Tupouniua,Q55363626,TRUE
69195840,Naufahu Whyte,Q109406121,TRUE
26571634,Paki Afu,Q7125486,TRUE
51559393,Danny Barakat,Q26923813,TRUE
52791790,Ryan Burroughs,Q28842115,TRUE
38617414,Ben Crooks,Q16235308,TRUE
34895430,Doug Gailey,Q5300497,TRUE
26574395,Joe Matapuku,Q6211150,TRUE
31626413,Siose Muliumu,Q7525414,TRUE
12037062,Des Drummond,Q5263450,TRUE
34561552,Darryl Fisher,Q5225372,TRUE
71958283,Netane Masima,Q114560078,TRUE
30054346,Jared Mills,Q6160036,TRUE
72102391,Jimmy Ngutlik,Q114860583,TRUE
16510880,Kelvin Skerrett,Q6386740,TRUE
16511254,Brent Stuart,Q4961557,TRUE
23006336,John Walsh (rugby league),Q6262884,TRUE
73614607,Jahream Bula,Q117818805,TRUE
71213878,Austin Dias,Q112869594,TRUE
8653038,Gareth Ellis,Q3098299,TRUE
64760671,Asu Kepaoa,Q98091184,TRUE
71619028,Kitione Kautoga,Q113636254,TRUE
43410788,Tuimoala Lolohea,Q17466153,TRUE
17576981,Ben Matulino,Q2895517,TRUE
46718425,Ken Maumalo,Q19968823,TRUE
68230450,Junior Pauga,Q107524297,TRUE
71229500,Fonua Pole,Q112914749,TRUE
68280514,Tukimihia Simpkins,Q107588062,TRUE
61712201,Starford To'a,Q67177419,TRUE
5770360,Taniela Tuiaki,Q7683292,TRUE
12027839,Logan Edwards,Q6667004,TRUE
16279390,Jesse Royal,Q6186812,TRUE
55945522,Ngatokotoru Arakua,Q44480363,TRUE
70187476,Rangimarie Edwards-Bruce,Q111032914,TRUE
55945528,Maitua Feterika,Q44480396,TRUE
65795290,Annetta Nu'uausala,Q101415622,TRUE
65804472,Charntay Poko,Q101435438,TRUE
55945534,Krystal Rota,Q44480426,TRUE
70213212,Charlotte Scanlan,Q111079367,TRUE
70222387,Autumn-Rain Stephens-Daly,Q111085447,TRUE
70211616,Katelyn Vaha'akolo,Q111077320,TRUE
70373496,Kararaina Wira-Kohu,Q111338033,TRUE
49644884,David Bhana,Q23007668,TRUE
25802408,Logan Campbell (rugby league),Q6666948,TRUE
2925677,George Carmont,Q3101472,TRUE
2933997,Brian Carney (rugby),Q540932,TRUE
47582530,Mason Lino,Q21064421,TRUE
16593519,George Mann (rugby league),Q5542108,TRUE
25814441,Charlie McAlister,Q5085213,TRUE
11876995,Tea Ropati,Q7691096,TRUE
67716724,Simi Sasagi,Q106915751,TRUE
25160336,Sam Stewart (rugby league),Q7408204,TRUE
70256462,Leo Thompson,Q111153462,TRUE
36592086,Carlos Tuimavave,Q5042724,TRUE
2926222,Evarn Tuimavave,Q5416076,TRUE
27591316,Joe Wardle,Q6212905,TRUE
61044120,Dom Young,Q64740214,TRUE
51519850,Uiti Baker,Q26837469,TRUE
51779052,Ed Barber,Q27049401,TRUE
51539044,Tyla Hepi,Q26838644,TRUE
40239179,Vegard Arnhoff,Q16145952,TRUE
31037408,Ian Barker (sailor),Q5980849,TRUE
46451394,Philip Barth,Q20736533,TRUE
46451389,Marcus Baur,Q1894085,TRUE
33913147,Francesco Bruni (sailor),Q16214356,TRUE
64403871,Gabriele Bruni,Q76762666,TRUE
64388569,Diogo Cayolla,Q96657359,TRUE
46636419,Dimitri Deruelle,Q19872863,TRUE
47152777,Afonso Domingos,Q17748246,TRUE
46636437,Philippe Gasparini,Q62127585,TRUE
54612228,Nathan Handley,Q33127834,TRUE
36887009,Michael Hestbæk,Q6831111,TRUE
17533562,Jyrki Järvi,Q929544,TRUE
64403715,Paweł Kacprowski,Q11814142,TRUE
64403724,Paweł Kużmicki,Q11814207,TRUE
64403948,Santiago López-Vázquez,Q6120986,TRUE
64403675,Claude Maurer,Q96708995,TRUE
64331944,Kenji Nakamura (sailor),Q73914434,TRUE
64403898,Jonatan Persson,Q76762629,TRUE
64403961,Javier de la Plaza,Q76762317,TRUE
64403640,Thomas Rüegge,Q96709297,TRUE
64386209,Tomoyuki Sasaki,Q96899416,TRUE
36584739,Dan Slater,Q5214396,TRUE
18907171,Christoffer Sundby,Q5111666,TRUE
64415612,Dennis Dengsø Andersen,Q96748051,TRUE
46636460,Marc Audineau,Q19894018,TRUE
18907000,Frode Bovim,Q5505118,TRUE
64415598,Fraser Brown (sailor),Q96998015,TRUE
36583749,Stéphane Christidis,Q7629979,TRUE
64415524,Marcin Czajkowski,Q11767534,TRUE
64402871,Rodrigo Duarte,Q96742716,TRUE
64415561,Tom Fitzpatrick (Irish sailor),Q96748057,TRUE
64398040,André Fonseca,Q96685513,TRUE
46451404,Max Groy,Q19957964,TRUE
36583718,Nico Delle Karth,Q1985901,TRUE
64415509,Krzysztof Kierkowski,Q11749344,TRUE
64350792,Thanasis Pakhoumas,Q96586258,TRUE
64415438,Sumeet Patel,Q96747645,TRUE
64415655,Jukka Piirainen,Q11867762,TRUE
64415400,Vasileios Portosalte,Q96747655,TRUE
64376795,Chris Rast,Q96633986,TRUE
36583726,Nikolaus Resch,Q7036161,TRUE
64415423,Malav Shroff,Q96747647,TRUE
36583837,Gianfranco Sibello,Q5558114,TRUE
64414517,Pietro Sibello,Q76762426,TRUE
64415687,Pete Spaulding,Q96748041,TRUE
64415636,Christian Steiger,Q97191921,TRUE
64379176,Masato Takaki,Q85874458,TRUE
64415696,Tim Wadlow,Q96748033,TRUE
36583879,Francisco Andrade,Q5483105,TRUE
36583731,Gordon Cook,Q5585016,TRUE
36583781,Petar Cupać,Q7171694,TRUE
36583747,Emmanuel Dyen,Q3052688,TRUE
36583784,Jonas von Geijer,Q16221300,TRUE
18906810,Christopher Gundersen,Q5112450,TRUE
18757068,Hu Xianqiang,Q5924771,TRUE
64426108,Akira Ishibashi,Q96757814,TRUE
18906230,Martin Kirketerp,Q4466612,TRUE
36583771,Pavle Kostov,Q7155919,TRUE
18757044,Li Fei (sailor),Q6538762,TRUE
43914766,Jorge Lima,Q18126509,TRUE
36583847,Yukio Makino,Q8060742,TRUE
18920222,Hannes Peckolt,Q324660,TRUE
18920215,Jan-Peter Peckolt,Q327422,TRUE
64426144,Ben Remocker,Q96757811,TRUE
46636476,Yann Rocherieux,Q20642500,TRUE
36610521,Karl Torlén,Q6213592,TRUE
18906224,Jonas Warrer,Q4992323,TRUE
36583836,Giuseppe Angilella,Q5565327,TRUE
36583769,Kalle Bask,Q6353618,TRUE
36583790,Hannes Baumann,Q1274812,TRUE
36583795,Dionysios Dimou,Q5279380,TRUE
36583785,Niclas Düring,Q7028722,TRUE
36583877,Bernardo Freitas,Q4893900,TRUE
36344615,Jesse Kirkland,Q6186523,TRUE
36344652,Zander Kirkland,Q2790060,TRUE
36583871,Paweł Kołodziński,Q7156180,TRUE
36583740,"Peter Lang (sailor, born 1989)",Q3720028,TRUE
36583767,Lauri Lehtinen (sailor),Q6501415,TRUE
36583732,Hunter Lowden,Q5944446,TRUE
36583824,Matt McGovern,Q6789045,TRUE
36583758,Trevor Moore (sailor),Q7839331,TRUE
36583739,Allan Nørregaard,Q3720635,TRUE
36583798,Mike Pateniotis,Q6848330,TRUE
36583868,Łukasz Przybytek,Q9394701,TRUE
36583789,Tobias Schadewaldt,Q118495,TRUE
36583822,Ryan Seaton (sailor),Q7384504,TRUE
36583754,Erik Storck,Q5388850,TRUE
36583849,Kenji Takahashi (sailor),Q6389365,TRUE
35965937,Thomas Barrows III,Q7787432,TRUE
51652836,Diego Botín,Q26398188,TRUE
51656208,José Costa (sailor),Q27664160,TRUE
51655606,Lucien Cujean,Q27049968,TRUE
51652994,Marco Grael,Q27049967,TRUE
47125380,Benjamín Grez,Q17711740,TRUE
51513823,Cristóbal Grez,Q26844876,TRUE
48990100,Erik Heil,Q22004869,TRUE
51652694,Klaus Lange (sailor),Q27448010,TRUE
51652623,Yago Lange,Q27049966,TRUE
51656380,Yannick Lefèbvre,Q27049969,TRUE
51652880,Iago López (sailor),Q27049029,TRUE
51652390,Christian Peter Lübeck,Q27049026,TRUE
51544697,Joseph Morris (sailor),Q27664434,TRUE
51656444,Tom Pelsmaekers,Q27049034,TRUE
51360141,Thomas Plößel,Q26389597,TRUE
51655380,Sébastien Schneiter,Q27049032,TRUE
51652531,Alain Sign,Q27049965,TRUE
51656088,Ruggero Tita,Q26214423,TRUE
36673164,Pietro Zucchetti,Q7193051,TRUE
68386479,Émile Amoros,Q107781778,TRUE
68386385,Benjamin Bildstein,Q76762336,TRUE
36632910,Stuart Bithell,Q3720519,TRUE
51653037,Gabriel Borges,Q10287848,TRUE
68386505,Alex Burger (sailor),Q107781624,TRUE
68423787,Benjamin Daniel,Q108053648,TRUE
67751084,Evan DePaul,Q106962178,TRUE
68353523,Robert Dickson (sailor),Q107698116,TRUE
68386372,Mihovil Fantela,Q76762163,TRUE
36785796,Šime Fantela,Q8082784,TRUE
68137625,K. C. Ganapathy,Q107412488,TRUE
68386400,David Hussl,Q76762352,TRUE
68386376,Jakob Precht Jensen,Q107779897,TRUE
67751098,William Jones (Canadian sailor),Q107143832,TRUE
68386426,Ibuki Koizumi,Q107779742,TRUE
68386474,Lucas Rual,Q107781843,TRUE
68386410,Leo Takahashi,Q107779776,TRUE
68137067,Varun Thakkar,Q107412491,TRUE
68386465,Sean Waddilove,Q107781918,TRUE
68371773,Paula Barceló,Q44573257,TRUE
51497420,Annemiek Bekkering,Q26268356,TRUE
36706308,Berta Betanzos,Q4895404,TRUE
36706214,Francesca Clapcich,Q5479079,TRUE
35986750,Giulia Conti,Q3769248,TRUE
69319727,Elise de Ruijter,Q109653465,TRUE
50422395,Annette Duetz,Q24007511,TRUE
36692183,Támara Echegoyen,Q3319519,TRUE
47903005,Martine Grael,Q20048230,TRUE
47908508,Kahena Kunze,Q20048123,TRUE
51263469,Alex Maloney,Q26231863,TRUE
51263451,Molly Meech,Q26231862,TRUE
69082825,Odile van Aanholt,Q109313560,TRUE
18928270,Paul Goodison,Q2701686,TRUE
27795478,John Kostecki,Q543245,TRUE
5512504,The Polyester Embassy,Q7757707,FALSE
491827,Duality (Lisa Gerrard and Pieter Bourke album),Q3715633,FALSE
4984998,Gladiator (2000 soundtrack),Q3794276,FALSE
435049,Immortal Memory,Q3796717,FALSE
142469,The Insider (film),Q463832,FALSE
1696624,The Mirror Pool,Q3521887,FALSE
7422410,The Silver Tree,Q3522721,FALSE
2345228,Whalerider (soundtrack),Q7990535,FALSE
2416429,Fingers Crossed (album),Q3072595,FALSE
2374622,In Case We Die,Q3106108,FALSE
41192538,Like It or Not (EP),Q16962654,FALSE
30771515,Moment Bends,Q3312179,FALSE
42131372,Now + 4eva,Q16631251,FALSE
11100095,Places Like This,Q2745372,FALSE
7956067,"We Died, They Remixed",Q2739763,FALSE
36668961,From Barbarism to Christian Manhood,Q5505357,FALSE
36669746,Ground Into the Dirt,Q5610864,FALSE
36669467,Things That Play Themselves,Q7784392,FALSE
10121240,Mosaic (Love of Diagrams album),Q6915300,FALSE
21290503,Cancer (My Disco album),Q5031393,FALSE
21289792,Paradise (My Disco album),Q7134221,FALSE
67195879,Severe (album),Q106609951,FALSE
3139418,Cinder (album),Q5120400,FALSE
15183204,Dirty Three (album),Q17001803,FALSE
3671029,Horse Stories,Q3786821,FALSE
7931510,In the Fishtank 7,Q6012152,FALSE
25235887,Live! At Meredith,Q6654339,FALSE
3670900,Ocean Songs,Q3880731,FALSE
15183543,Sad & Dangerous,Q17027028,FALSE
9757600,She Has No Strings Apollo,Q7491995,FALSE
35121953,Toward the Low Sun,Q7829574,FALSE
3128114,"Whatever You Love, You Are",Q4019303,FALSE
12149325,10 Jahre – Best Of,Q4546881,FALSE
19169308,Joel Turner and the Modern Day Poets with the Beatbox Alliance,Q6214064,FALSE
19530622,Book of Lies (album),Q4943043,FALSE
2617539,End of Fashion (album),Q5375832,FALSE
36620339,Holiday Trip of a Lifetime,Q5880506,FALSE
6495308,Rough Diamonds (EP),Q7370817,FALSE
6495500,Too Careful,Q16957661,FALSE
4603201,Bodyjar (album),Q4937010,FALSE
3164056,How It Works,Q5917888,FALSE
3653860,Plastic Skies,Q7202066,FALSE
41590876,Role Model (Bodyjar album),Q17025836,FALSE
4079686,Take a Look Inside (Bodyjar album),Q7677897,FALSE
971456,Coughing Up a Storm,Q5176073,FALSE
73136802,The Cup of Pestilence,Q117030455,FALSE
6761817,Forever Malcolm Young,Q5469412,FALSE
54142981,Hi-Vis High Tea,Q39045517,FALSE
2633017,A Man's Not a Camel,Q4658039,FALSE
2632946,Meet the Family (album),Q6807840,FALSE
2632867,Not So Tough Now,Q7062207,FALSE
4580731,Sans Souci (album),Q7418940,FALSE
2633055,Shut Your Mouth (album),Q7505590,FALSE
34394850,Smoko at the Pet Food Factory,Q7546126,FALSE
51366547,We Lived Like Kings (We Did Anything We Wanted),Q28429662,FALSE
4045261,What's Wrong with This Picture? (Lee Harding album),Q7990851,FALSE
5044236,Dear Diary (Kid Courageous album),Q5246838,FALSE
64010832,Race Car Blues,Q96340904,FALSE
8561610,Aloha! Go Bananas,Q4734178,FALSE
58084651,The American Dream (Trophy Eyes album),Q65090981,FALSE
51986148,Chemical Miracle,Q27536751,FALSE
21445890,Across the Earth,Q4676484,FALSE
29363332,Aftermath (Hillsong United album),Q2456582,FALSE
8736369,All of the Above (Hillsong United album),Q1996828,FALSE
44361614,Best Friend (Hillsong United album),Q19871295,FALSE
46538756,Empires (Hillsong United album),Q19873205,FALSE
1781281,Everyday (Hillsong United album),Q1995430,FALSE
33944631,Hillsong United: Live in Miami,Q1030052,FALSE
15160494,The I Heart Revolution: With Hearts as One,Q3281120,FALSE
1597905,King of Majesty,Q3815440,FALSE
2188955,Look to You,Q1996785,FALSE
1620196,More Than Life,Q1118115,FALSE
60670720,People (Hillsong United album),Q64159687,FALSE
1611249,To the Ends of the Earth (album),Q3992077,FALSE
20251589,Unidos Permanecemos,Q7884850,FALSE
3845706,United We Stand (Hillsong United album),Q4005663,FALSE
41737704,The White Album (Hillsong United album),Q17031021,FALSE
54084386,Wonder (Hillsong United album),Q30279376,FALSE
37589481,Zion (Hillsong United album),Q8072485,FALSE
41456103,Zion Acoustic Sessions,Q17141218,FALSE
6778620,World Through Your Eyes,Q8036299,FALSE
47659300,Forever Reign (One Sonic Society album),Q20926306,FALSE
47660492,Live at the Tracking Room,Q20926335,FALSE
47658709,Make a Way (EP),Q20899500,FALSE
48465460,Endless Praise: Live,Q24037144,FALSE
63177235,"Glory, Part One",Q86010168,FALSE
63971441,"Glory, Part Two",Q96379605,FALSE
61965235,Heal Our Land,Q30914828,FALSE
61882388,Heaven on Earth (Planetshakers album),Q60825356,FALSE
61962676,"Heaven on Earth, Part 1",Q85766071,FALSE
61874992,"Heaven on Earth, Part 2",Q85766073,FALSE
61962894,"Heaven on Earth, Part 3",Q85766074,FALSE
61877919,Legacy (Planetshakers album),Q42057058,FALSE
61958685,"Legacy, Part 1: Alive Again",Q85776186,FALSE
54619703,"Legacy, Part 2: Passion",Q39055961,FALSE
48458086,Lets Go (Planetshakers album),Q21427672,FALSE
48465679,Limitless (Planetshakers album),Q20708109,FALSE
61882737,Momentum (Live in Manila),Q30918994,FALSE
34010230,Nothing Is Impossible (Planetshakers album),Q42906240,FALSE
62140282,Nothing Is Impossible (Planetshakers Kids album),Q72116010,FALSE
48463624,Outback Worship Sessions,Q21427911,FALSE
61869317,Overflow: Live,Q27961410,FALSE
61704122,Rain (Planetshakers album),Q73696244,FALSE
61958456,"Rain, Part 1",Q85795672,FALSE
61958307,"Rain, Part 2",Q85795675,FALSE
61958736,"Rain, Part 3",Q85795676,FALSE
48465196,This Is Our Time: Live,Q7785937,FALSE
14157570,The Bells Line,Q7716458,FALSE
14157665,Crossed Lines (album),Q5188557,FALSE
45132011,Good Fortune (78 Saab album),Q19873823,FALSE
44776816,"Picture a Hum, Can't Hear a Sound",Q19877056,FALSE
62970554,Wake Up! (Hazel English album),Q85814166,FALSE
69904537,Giving the World Away,Q111734725,FALSE
60110478,Keepsake (Hatchie album),Q65079353,FALSE
44805657,Sleep in the Water,Q18713476,FALSE
25379282,"Births, Deaths & Marriages",Q4917106,FALSE
25378139,The King Must Die (album),Q7744515,FALSE
37338942,Sunshine Salvation,Q7641565,FALSE
16923097,Lie Die,Q6543792,FALSE
16923029,My Body Is an Ashtray,Q6945049,FALSE
42734523,Walk Into the Sky,Q17151626,FALSE
16922792,War on Time,Q7968724,FALSE
35464196,Lonerider,Q6671711,FALSE
50435503,The Double EP: A Sea of Split Peas,Q29830015,FALSE
55090820,Lotta Sea Lice,Q38210433,FALSE
46216929,"Sometimes I Sit and Think, and Sometimes I Just Sit",Q19750424,FALSE
56595186,Tell Me How You Really Feel,Q48964960,FALSE
68186286,"Things Take Time, Take Time",Q107639285,FALSE
22738006,As Day Follows Night,Q4802859,FALSE
56020175,Depth of Field (album),Q60740627,FALSE
49155878,Eternal Return (Sarah Blasko album),Q22252137,FALSE
36980268,I Awake,Q5976236,FALSE
2233708,The Overture & the Underscore,Q7755749,FALSE
2234286,Prelusive,Q7240113,FALSE
6914163,"What the Sea Wants, the Sea Will Have",Q7991635,FALSE
62578890,Company (Bluejuice album),Q85753662,FALSE
25290169,Head of the Hawk,Q16842414,FALSE
25748591,The First Dance,Q7734107,FALSE
27472965,Avalanche (British India album),Q4827457,FALSE
39104998,Controller (British India album),Q16951291,FALSE
21160164,Counter Culture (EP),Q5176913,FALSE
12110383,Guillotine (British India album),Q5616319,FALSE
53220094,Nothing Touches Me,Q30599600,FALSE
18473934,Thieves (album),Q7784097,FALSE
45635773,Dream of Reason,Q19872997,FALSE
18916075,The Long Now (album),Q7748240,FALSE
35489980,Monument (Children Collide album),Q6906788,FALSE
28573967,Theory of Everything (album),Q7782421,FALSE
9728280,80 in the Shade,Q4644424,FALSE
9728408,Cops (EP),Q5168987,FALSE
11118306,Drop It in Their Laps,Q5308404,FALSE
9729860,Stomp on Tripwires,Q7618766,FALSE
29578851,The Honeymoon Is Over,Q7740139,FALSE
59612253,Over Easy,Q60769467,FALSE
59612239,This Is Not the Way Home,Q60769463,FALSE
59612243,Three Legged Dog,Q60769465,FALSE
59612270,Where There's Smoke (The Cruel Sea album),Q60769471,FALSE
47888836,"Come Back, All Is Forgiven",Q21065458,FALSE
59271122,The Common Touch (album),Q59510608,FALSE
30333352,Loverama,Q6692360,FALSE
63691299,Respect All Lifeforms,Q96313143,FALSE
43770191,Wahooti Fandango,Q18164695,FALSE
30333401,We Have the Technology,Q7977614,FALSE
43769837,Wisenheimer,Q18164843,FALSE
8157974,Granddance,Q5595287,FALSE
7817626,A Smile,Q2819902,FALSE
24284457,Zounds (Dappled Cities album),Q8074652,FALSE
56798107,For Now (album),Q55611869,FALSE
63009565,The Glow (DMA's album),Q97359342,FALSE
51539670,Hills End (album),Q28429722,FALSE
72861582,How Many Dreams?,Q116756309,FALSE
43004293,Primary Colours (Eddy Current Suppression Ring album),Q17150999,FALSE
26652742,Sea Priest,Q7439973,FALSE
53127068,Go Farther in Lightness,Q39045491,FALSE
51245096,The Positions,Q39045452,FALSE
47203345,Dark Horses (The Getaway Plan album),Q20686404,FALSE
10527514,Hold Conversation,Q5879109,FALSE
43797651,Journaux (EP),Q18161648,FALSE
40226432,Lovesick / Mirrors,Q17011521,FALSE
16233739,"Other Voices, Other Rooms (The Getaway Plan album)",Q7108628,FALSE
31538437,Requiem (The Getaway Plan album),Q7314831,FALSE
3902434,16 Lovers Lane,Q756757,FALSE
5041413,Before Hollywood,Q4880266,FALSE
15270983,Bright Yellow Bright Orange,Q4967494,FALSE
5539344,The Friends of Rachel Worth,Q7735312,FALSE
5085336,Liberty Belle and the Black Diamond Express,Q6541619,FALSE
3487570,Oceans Apart,Q7076232,FALSE
4891930,Send Me a Lullaby,Q17020330,FALSE
5041992,Spring Hill Fair,Q7580581,FALSE
5098972,Tallulah (The Go-Betweens album),Q7680178,FALSE
5588290,Worlds Apart (The Go-Betweens EP),Q8036721,FALSE
22679363,Sleeper (Godstar album),Q7539790,FALSE
30454657,The Devil Drives,Q7729964,FALSE
8165936,Night of the Wolverine,Q7033737,FALSE
30431258,You Wanna Be There But You Don't Wanna Travel,Q8057573,FALSE
4553777,Gravity Won't Get You High,Q3115787,FALSE
10278445,The Ouch. The Touch.,Q7755620,FALSE
32084979,Secret Rituals,Q7444083,FALSE
18590433,"Teeth Lost, Hearts Won",Q7694604,FALSE
64587434,Tracing Faces,Q104845495,FALSE
27405652,Golden Sky (The Holidays EP),Q5579790,FALSE
17034918,The Holidays (EP),Q16844222,FALSE
28515997,Post Paradise,Q7233703,FALSE
20206102,When the Ship Goes Down,Q7993027,FALSE
24740423,Rearrange Beds,Q7301457,FALSE
31626564,Walls (An Horse album),Q7963213,FALSE
42410070,Heartstrings (Howling Bells album),Q17006386,FALSE
5764724,Howling Bells (album),Q10513755,FALSE
32166299,The Loudest Engine,Q7748832,FALSE
21090313,Radio Wars,Q7281121,FALSE
15021961,Don't Go Looking Back,Q5291647,FALSE
41808694,The Brink (The Jezabels album),Q16244941,FALSE
30806269,Dark Storm,Q5223428,FALSE
27665495,The Man Is Dead,Q7749882,FALSE
33105594,Prisoner (The Jezabels album),Q7245800,FALSE
27665752,She's So Hard,Q7491856,FALSE
49456235,Synthia (album),Q22905767,FALSE
61147845,Learn to Exist,Q65051432,FALSE
67758589,Love Signs,Q107203518,FALSE
54480768,Quiet Ferocity,Q65090489,FALSE
54480772,Speakerzoid,Q65090488,FALSE
48925382,Leisure Panic!,Q22075142,FALSE
35692482,Back from the Dead (Last Dinosaurs EP),Q4839093,FALSE
35022996,In a Million Years,Q17007572,FALSE
63275466,Wellness (album),Q96414429,FALSE
63281887,Yumeno Garden,Q96415944,FALSE
7158838,BigBigLove,Q4904856,FALSE
22772774,Confetti (Little Birdy album),Q5160057,FALSE
7388422,Hollywood (Little Birdy album),Q5882558,FALSE
7591517,Little Birdy (EP),Q6649124,FALSE
7591716,This Is a Love Song EP,Q7786015,FALSE
59538337,Planet of the Stereos,Q60767495,FALSE
7045501,Longing Was a Safe Place to Hide,Q6673942,FALSE
3952590,Love Outside Andromeda (album),Q6691136,FALSE
15125497,Something White and Sigmund,Q7560180,FALSE
15125477,Umabel,Q7881039,FALSE
52770622,Lowtide (album),Q28120234,FALSE
31268755,Boondoggle (EP),Q4943594,FALSE
19861390,First Frost,Q5453041,FALSE
6117158,First Tape,Q3746060,FALSE
6117414,A Good Kind of Nervous,Q3602504,FALSE
6117192,The Green Bicycle Case,Q3987408,FALSE
