pageid,ns,title,type,sitelink,personLabel,personDescription,genderLabel,dob,dod,pobLabel,person,indigenous,indig_filter,project,page,watchers,pageviews,pageviews_offset,revisions,editors,ip_edits,minor_edits,author,author_editcount,created_at,created_rev_id,modified_at,secs_since_last_edit,last_edit_id,assessment,elapsed_time
56507034,0,Rylie Green,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Rylie Green,0,34,30,57,17,2,24,,7399,2018-02-05,824199932,2023-03-28 19:37,8706243,1147086134,,0.203
59947696,0,Elanor Huntington,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Elanor Huntington,0,90,30,38,24,5,17,,7399,2019-02-13,883207756,2023-06-13 06:15,2101520,1159895744,,0.175
57042633,0,Elizabeth Jens,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Elizabeth Jens,0,44,30,30,19,0,11,,7399,2018-04-05,834452232,2022-10-28 03:12,21811743,1118641993,,0.177
5556327,0,Natalie Jeremijenko,page,https://en.wikipedia.org/wiki/Natalie_Jeremijenko,Natalie Jeremijenko,artist; computer researcher,female,1966-01-01,NA,Mackay,http://www.wikidata.org/entity/Q6968182,not indigenous,keep,en.wikipedia.org,Natalie Jeremijenko,0,541,30,352,132,31,108,,36,2006-06-14,58548350,2023-03-28 22:06,8697294,1147107066,,0.245
55022232,0,Diane Lemaire,page,https://en.wikipedia.org/wiki/Diane_Lemaire,Diane Lemaire,Australian aeronautical engineer,female,1923-02-02,2012-10-27,NA,http://www.wikidata.org/entity/Q37927279,not indigenous,keep,en.wikipedia.org,Diane Lemaire,0,29,30,36,13,2,4,,13,2017-08-25,797132985,2023-02-20 01:10,11883063,1140424799,,0.185
31220954,0,Florence Violet McKenzie,page,https://en.wikipedia.org/wiki/Florence_Violet_McKenzie,Florence Violet McKenzie,Australian electrical engineer (1890-1982),female,1890-09-28,1982-05-23,Hawthorn,http://www.wikidata.org/entity/Q49070,not indigenous,keep,en.wikipedia.org,Florence Violet McKenzie,0,227,30,186,81,11,66,,3899,2011-03-18,419486103,2023-05-23 17:48,3874376,1156601223,,0.211
69678186,0,Sue Murphy (businesswoman),page,https://en.wikipedia.org/wiki/Sue_Murphy_(businesswoman),Sue Murphy,Australian civil engineer and business executive,female,NA,NA,NA,http://www.wikidata.org/entity/Q96119748,not indigenous,keep,en.wikipedia.org,Sue Murphy (businesswoman),0,31,30,19,4,0,2,,91512,2022-01-05,1063813080,2023-04-10 10:42,7615105,1149128807,,0.168
71623214,0,Anna Paradowska,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Anna Paradowska,0,25,30,12,9,0,2,,7399,2022-08-28,1107231894,2023-01-29 12:37,13742641,1136246510,,0.162
68901998,0,Rodica Ramer,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Rodica Ramer,0,21,30,34,11,0,3,,40203,2021-10-05,1048422233,2023-03-20 04:49,9450682,1145634667,,0.175
61092905,0,Judy Raper,page,https://en.wikipedia.org/wiki/Judy_Raper,Judy Raper,Australian chemical engineer,female,1954-01-01,NA,Budapest,http://www.wikidata.org/entity/Q64748712,not indigenous,keep,en.wikipedia.org,Judy Raper,0,49,30,41,18,1,5,,7399,2019-06-20,902739711,2023-04-10 02:42,7643902,1149083011,,0.177
51297355,0,Karen Reynolds,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Karen Reynolds,0,27,30,48,22,1,11,,274,2016-08-11,733938372,2023-03-20 05:43,9447459,1145640438,,0.169
71400501,0,Anne Simmons,page,https://en.wikipedia.org/wiki/Anne_Simmons,Anne Simmons,Australian biomedical engineer,female,NA,NA,NA,http://www.wikidata.org/entity/Q51204225,not indigenous,keep,en.wikipedia.org,Anne Simmons,0,31,30,14,6,7,2,,91512,2022-07-28,1100839643,2023-04-11 23:23,7483072,1149393383,,0.17
54209314,0,Kathryn Toohey,page,https://en.wikipedia.org/wiki/Kathryn_Toohey,Kathryn Toohey,Australian general,female,NA,NA,NA,http://www.wikidata.org/entity/Q30112690,not indigenous,keep,en.wikipedia.org,Kathryn Toohey,0,145,30,20,9,0,6,,40250,2017-06-03,783550571,2023-04-20 12:42,6743940,1150845077,,0.16
68986303,0,Olwen Wooster,page,https://en.wikipedia.org/wiki/Olwen_Wooster,Olwen Abigail Wooster,Australian air force officer and telecommunications engineer,female,1917-12-22,1981-01-01,NA,http://www.wikidata.org/entity/Q21536943,not indigenous,keep,en.wikipedia.org,Olwen Wooster,0,21,30,51,20,1,10,,5700,2021-10-12,1049507279,2023-05-14 03:23,4703866,1154699181,,0.169
64252105,0,Edna Davis,page,https://en.wikipedia.org/wiki/Edna_Davis,Elsa Davis,Australian entertainer and performer and notorious vexatious litigant,female,1907-01-01,1989-01-01,NA,http://www.wikidata.org/entity/Q96230443,not indigenous,keep,en.wikipedia.org,Edna Davis,0,33,30,31,17,0,10,,214,2020-06-12,962116707,2023-05-03 15:39,5610099,1152994725,,0.192
58726783,0,Lyn Berlowitz,page,https://en.wikipedia.org/wiki/Lyn_Berlowitz,Lyn Berlowitz,Australian politician,female,1903-01-01,1998-07-01,Western Australia,http://www.wikidata.org/entity/Q38255865,not indigenous,keep,en.wikipedia.org,Lyn Berlowitz,0,6,30,12,5,0,2,,84824,2018-10-11,863610081,2022-11-01 19:35,21407144,1119470787,,0.193
56227181,0,Anne Fraser Bon,page,https://en.wikipedia.org/wiki/Anne_Fraser_Bon,Anne Fraser Bon,(1838-1936) philanthropist,female,1838-04-09,1936-06-05,Perthshire,http://www.wikidata.org/entity/Q47093158,not indigenous,keep,en.wikipedia.org,Anne Fraser Bon,0,50,30,32,17,3,6,,13326,2018-01-06,818884318,2023-06-19 14:22,1553916,1160917719,,0.179
54082738,0,Mary Costello (pastoralist),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Mary Costello (pastoralist),0,12,30,30,12,0,6,,5700,2017-05-19,781129000,2023-06-21 10:54,1393625,1161221521,,0.165
29940391,0,Minard Fannie Crommelin,page,https://en.wikipedia.org/wiki/Minard_Fannie_Crommelin,Minard Fannie Crommelin,Australian conservationist,female,1881-06-29,1972-02-14,Bombala,http://www.wikidata.org/entity/Q6863187,not indigenous,keep,en.wikipedia.org,Minard Fannie Crommelin,0,28,30,39,26,3,18,,1010,2010-12-07,400988212,2023-03-22 03:07,9284064,1145986172,,0.192
73391952,0,Beryl Ingold,page,https://en.wikipedia.org/wiki/Beryl_Ingold,Beryl Elizabeth Ingold,"(1927 - 2011), Community worker",female,1927-03-04,2011-04-07,Sydney,http://www.wikidata.org/entity/Q86014738,not indigenous,keep,en.wikipedia.org,Beryl Ingold,0,13,30,5,4,0,1,,278,2023-03-27,1146849348,2023-04-03 03:38,8245366,1147933448,,0.174
63844807,0,Amelia Kunoth,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Amelia Kunoth,0,40,30,44,15,0,10,,693,2020-05-03,954608795,2022-03-23 08:41,40713582,1078782499,,0.194
58734483,0,Molly Morgan,page,https://en.wikipedia.org/wiki/Molly_Morgan,Molly Morgan,convict and landowner,female,1762-01-01,1835-01-01,England,http://www.wikidata.org/entity/Q20748324,not indigenous,keep,en.wikipedia.org,Molly Morgan,0,636,30,171,38,2,46,,17887,2018-10-12,863737904,2023-04-20 13:26,6741326,1150853483,,0.232
49146589,0,Lisa Thompson (set decorator),page,https://en.wikipedia.org/wiki/Lisa_Thompson_(set_decorator),Lisa Thompson,Australian production designer,female,2000-01-01,NA,NA,http://www.wikidata.org/entity/Q22076634,not indigenous,keep,en.wikipedia.org,Lisa Thompson (set decorator),0,76,30,24,17,0,6,,169462,2016-01-18,700487181,2023-03-26 18:13,8884067,1146744012,,0.175
63078608,0,Amy Hannah Adamson,page,https://en.wikipedia.org/wiki/Amy_Hannah_Adamson,Amy Hannah Adamson,(1893-1963) headmistress,female,1893-08-04,1963-01-01,Cooktown,http://www.wikidata.org/entity/Q21535550,not indigenous,keep,en.wikipedia.org,Amy Hannah Adamson,0,18,30,49,9,0,10,,12330,2020-02-10,940170598,2022-01-03 12:18,47526187,1063503880,,0.172
63079351,0,May Mabel Adamson,page,https://en.wikipedia.org/wiki/May_Mabel_Adamson,May Mabel Adamson,(1891-1966) headmistress,female,1891-03-28,1966-10-03,Cooktown,http://www.wikidata.org/entity/Q21536711,not indigenous,keep,en.wikipedia.org,May Mabel Adamson,0,30,30,25,8,0,9,,12330,2020-02-11,940186878,2022-01-03 12:18,47526186,1063503882,,0.161
4009941,0,Betty Archdale,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Betty Archdale,0,393,30,105,79,14,36,,250,2006-02-09,38863175,2023-06-27 09:05,881750,1162153362,,0.214
63306054,0,Ida Nancy Ashburn,page,https://en.wikipedia.org/wiki/Ida_Nancy_Ashburn,Ida Nancy Ashburn,(1909-1980) headmistress,female,1909-08-03,1980-01-01,Esk,http://www.wikidata.org/entity/Q21539218,not indigenous,keep,en.wikipedia.org,Ida Nancy Ashburn,0,16,30,83,8,0,7,,12330,2020-03-07,944322381,2023-05-15 09:17,4596253,1154888778,,0.161
13872474,0,Margaret Ann Bailey,page,https://en.wikipedia.org/wiki/Margaret_Ann_Bailey,Margaret Bailey,Australian headmistress,female,1879-06-09,1955-06-05,NA,http://www.wikidata.org/entity/Q6759159,not indigenous,keep,en.wikipedia.org,Margaret Ann Bailey,0,21,30,31,21,0,11,,396,2007-10-23,166487725,2022-04-28 06:38,37610596,1085068565,,0.18
61548852,0,Mabel Jewell Baker,page,https://en.wikipedia.org/wiki/Mabel_Jewell_Baker,Mabel Jewell Baker,Australian headmistress,female,1885-12-30,1967-01-01,NA,http://www.wikidata.org/entity/Q21536407,not indigenous,keep,en.wikipedia.org,Mabel Jewell Baker,0,14,30,43,14,0,9,,698,2019-08-18,911446188,2022-11-30 18:14,18906424,1124824825,,0.205
57414132,0,Maud Cameron,page,https://en.wikipedia.org/wiki/Maud_Cameron,Maud Martha Cameron,(1886-1973) headmistress,female,1886-01-01,1973-01-01,NA,http://www.wikidata.org/entity/Q24045477,not indigenous,keep,en.wikipedia.org,Maud Cameron,0,14,30,46,17,0,5,,53136,2018-05-14,841158445,2022-11-16 18:54,20113629,1122269912,,0.192
51062214,0,Edith Agnes Cook,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Edith Agnes Cook,0,26,30,82,14,0,7,,116024,2016-07-13,729578394,2022-12-18 03:23,17404695,1128050121,,0.364
43566905,0,Edith Emily Dornwell,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Edith Emily Dornwell,0,35,30,72,24,0,13,,274,2014-08-15,621283407,2023-06-26 05:50,979855,1161972347,,0.19
63528435,0,Eliza Ann Fewings,page,https://en.wikipedia.org/wiki/Eliza_Ann_Fewings,Eliza Ann Fewings,(1857-1940) schoolteacher,female,1857-12-28,1940-10-11,Bristol,http://www.wikidata.org/entity/Q21537248,not indigenous,keep,en.wikipedia.org,Eliza Ann Fewings,0,27,30,28,14,0,9,,150172,2020-03-31,948352367,2023-06-28 01:30,822697,1162266849,,0.175
40159369,0,Madeline Rees George,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Madeline Rees George,0,8,30,38,11,0,6,,116024,2013-08-05,567274511,2020-09-20 17:31,88115399,979422844,,0.164
566063,0,Sharon Grierson,page,https://en.wikipedia.org/wiki/Sharon_Grierson,Sharon Grierson,Australian politician,female,1951-05-04,NA,Newcastle,http://www.wikidata.org/entity/Q7490078,not indigenous,keep,en.wikipedia.org,Sharon Grierson,0,50,30,77,56,12,33,,26681,2004-03-31,2990777,2022-01-24 20:00,45684090,1067711534,,0.19
63223243,0,Judith Hancock,page,https://en.wikipedia.org/wiki/Judith_Hancock,Judith Hancock,Australian science teacher and school principal,female,1937-01-01,NA,NA,http://www.wikidata.org/entity/Q86494858,not indigenous,keep,en.wikipedia.org,Judith Hancock,0,24,30,10,5,1,2,,53136,2020-02-27,942850620,2023-06-21 06:02,1411142,1161190254,,0.16
51290813,0,Mabel Hardy,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Mabel Hardy,0,12,30,22,13,0,8,,116024,2016-08-10,733812877,2023-03-15 12:09,9856337,1144758996,,0.181
40862441,0,Fanny Elizabeth Hunt,page,https://en.wikipedia.org/wiki/Fanny_Elizabeth_Hunt,Fanny Elizabeth Hunt,Austalian teacher,female,1863-07-25,1941-01-01,NA,http://www.wikidata.org/entity/Q15996443,not indigenous,keep,en.wikipedia.org,Fanny Elizabeth Hunt,0,20,30,27,20,0,8,,114,2013-10-22,578283956,2022-08-12 19:54,28404417,1104117368,,0.182
51151635,0,Caroline Jacob,page,https://en.wikipedia.org/wiki/Caroline_Jacob,Caroline Jacob,(1861-1940) headmistress,female,1861-01-18,1940-11-04,NA,http://www.wikidata.org/entity/Q24170590,not indigenous,keep,en.wikipedia.org,Caroline Jacob,0,27,30,102,25,0,13,,116024,2016-07-24,731297158,2023-06-23 15:28,1204389,1161567388,,0.195
59540011,0,Nancy Jobson,page,https://en.wikipedia.org/wiki/Nancy_Jobson,Nancy Jobson,Australian teacher and  headmistress (1880-1964),female,1880-04-17,1964-06-22,NA,http://www.wikidata.org/entity/Q21536813,not indigenous,keep,en.wikipedia.org,Nancy Jobson,0,20,30,29,9,1,3,,53136,2019-01-01,876265047,2022-04-28 06:39,37610550,1085068654,,0.176
51338785,0,Frances Keith Sheridan,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Frances Keith Sheridan,0,21,30,68,12,1,11,,116024,2016-08-16,734716682,2023-02-28 01:30,11190689,1142009750,,0.179
59548486,0,Elizabeth Inglis Lothian,page,https://en.wikipedia.org/wiki/Elizabeth_Inglis_Lothian,Elizabeth Inglis Lothian,(1881-1973) teacher of classics,female,1881-10-22,1973-05-06,Durham,http://www.wikidata.org/entity/Q21537270,not indigenous,keep,en.wikipedia.org,Elizabeth Inglis Lothian,0,5,30,17,4,0,0,,53136,2019-01-02,876394586,2022-12-16 00:29,17587933,1127665904,,0.149
51279482,0,Catherine Thornber,page,https://en.wikipedia.org/wiki/Catherine_Thornber,Catherine Maria Thornber,(1812-1894) schoolmistress,female,1812-01-01,1894-01-01,Rodd,http://www.wikidata.org/entity/Q24033828,not indigenous,keep,en.wikipedia.org,Catherine Thornber,0,11,30,64,18,2,10,,116024,2016-08-09,733626869,2022-05-27 10:02,35092783,1090093707,,0.176
57070726,0,Elizabeth Whitby,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Elizabeth Whitby,0,9,30,112,11,0,10,,116024,2018-04-08,835461405,2023-01-11 10:15,15306382,1132933546,,0.173
26792201,0,Elise Archer,page,https://en.wikipedia.org/wiki/Elise_Archer,Elise Archer,Australian politician,female,1971-03-25,NA,Launceston,http://www.wikidata.org/entity/Q5361642,not indigenous,keep,en.wikipedia.org,Elise Archer,0,358,30,95,57,24,30,,20607,2010-04-01,353444858,2023-04-24 15:21,6388856,1151517968,,0.195
60638051,0,Amanda Banton,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Amanda Banton,0,112,30,54,27,9,15,,1,2019-05-02,895116464,2023-02-12 13:03,12531486,1138932638,,0.19
14659276,0,Margaret Battye,page,https://en.wikipedia.org/wiki/Margaret_Battye,Margaret Battye,Australian lawyer (1909-1949),female,1909-08-09,1949-11-16,Subiaco,http://www.wikidata.org/entity/Q6759171,not indigenous,keep,en.wikipedia.org,Margaret Battye,0,225,30,55,37,6,21,,31332,2007-12-11,177220581,2022-07-12 09:46,31119337,1097722380,,0.215
63243595,0,Kim Baumeler,page,https://en.wikipedia.org/wiki/Kim_Baumeler,Kim Baumeler,Australian barrister,female,NA,NA,NA,http://www.wikidata.org/entity/Q86682254,not indigenous,keep,en.wikipedia.org,Kim Baumeler,0,87,30,25,17,0,10,,206,2020-02-29,943182659,2023-03-21 15:18,9326609,1145888394,,0.16
21232278,0,Marie Bignold,page,https://en.wikipedia.org/wiki/Marie_Bignold,Marie Bignold,Australian politician (1927-2018),female,1927-09-14,2018-10-11,Kiama,http://www.wikidata.org/entity/Q6762763,not indigenous,keep,en.wikipedia.org,Marie Bignold,0,24,30,41,30,6,17,,71010,2009-01-24,266062885,2023-05-13 02:06,4794961,1154523401,,0.188
33859935,0,Anna Teresa Brennan,page,https://en.wikipedia.org/wiki/Anna_Teresa_Brennan,Anna Brennan,Australian lawyer,female,1879-01-01,1962-01-01,Emu Creek,http://www.wikidata.org/entity/Q4767535,not indigenous,keep,en.wikipedia.org,Anna Teresa Brennan,0,22,30,33,25,0,10,,64880,2011-11-25,462369570,2022-11-11 04:03,20599085,1121217692,,0.181
59395551,0,Anna Brown (lawyer),page,https://en.wikipedia.org/wiki/Anna_Brown_(lawyer),Anna Brown,Australian lawyer,female,1979-02-20,NA,NA,http://www.wikidata.org/entity/Q60607952,not indigenous,keep,en.wikipedia.org,Anna Brown (lawyer),0,89,30,24,16,1,5,,7,2018-12-15,873800807,2023-06-30 21:54,576445,1162741260,,0.162
42097519,0,Deborah Burrows,page,https://en.wikipedia.org/wiki/Deborah_Burrows,Deborah Burrows,Australian novelist and lawyer,female,1959-01-01,NA,Perth,http://www.wikidata.org/entity/Q16193028,not indigenous,keep,en.wikipedia.org,Deborah Burrows,0,27,30,101,32,28,24,,NA,2014-03-03,597919852,2022-07-12 09:58,31118626,1097723403,,0.19
71014039,0,Cristina Pieta Cifuentes,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Cristina Pieta Cifuentes,0,32,30,29,15,1,8,,1652,2022-06-14,1093090953,2023-04-23 14:39,6477750,1151356974,,0.186
68792036,0,Jane Connors,page,https://en.wikipedia.org/wiki/Jane_Connors,Jane Connors,Australian academic and lawyer,female,1953-01-01,NA,NA,http://www.wikidata.org/entity/Q108655647,not indigenous,keep,en.wikipedia.org,Jane Connors,0,36,30,25,10,0,4,,889,2021-09-22,1045840299,2023-03-20 04:32,9451758,1145632629,,0.17
54346671,0,Rosalind Croucher,page,https://en.wikipedia.org/wiki/Rosalind_Croucher,Ros Croucher,Australian lawyer and academic,female,1954-11-14,NA,Sydney,http://www.wikidata.org/entity/Q30342495,not indigenous,keep,en.wikipedia.org,Rosalind Croucher,0,364,30,80,27,5,17,,151843,2017-06-20,786555467,2023-04-22 05:34,6596876,1151141415,,0.196
56079097,0,Lilian Dikmans,page,https://en.wikipedia.org/wiki/Lilian_Dikmans,Lilian Dikmans,Australian model,female,1985-12-12,NA,Melbourne,http://www.wikidata.org/entity/Q45995624,not indigenous,keep,en.wikipedia.org,Lilian Dikmans,0,62,30,148,28,8,60,,1586,2017-12-18,815972569,2023-07-07 11:35,8815,1163977889,,0.189
31939757,0,Moya Dodd,page,https://en.wikipedia.org/wiki/Moya_Dodd,Moya Dodd,Australian association football player and administrator,female,1965-04-30,NA,Adelaide,http://www.wikidata.org/entity/Q1278963,not indigenous,keep,en.wikipedia.org,Moya Dodd,0,1166,30,89,60,10,29,,34475,2011-05-31,431792014,2023-06-26 04:58,983014,1161967523,,0.2
45063065,0,Helen Durham,page,https://en.wikipedia.org/wiki/Helen_Durham,Helen Durham,Australian humanitarian lawyer,female,1968-01-01,NA,Mount Isa,http://www.wikidata.org/entity/Q18808576,not indigenous,keep,en.wikipedia.org,Helen Durham,0,130,30,48,30,8,9,,2,2015-01-15,642623675,2023-01-16 23:38,14826195,1134088197,,0.164
60297986,0,Joan Rose Dwyer,page,https://en.wikipedia.org/wiki/Joan_Rose_Dwyer,Joan Rose Dwyer,Australian lawyer,female,1940-05-16,2019-09-11,Melbourne,http://www.wikidata.org/entity/Q62168294,not indigenous,keep,en.wikipedia.org,Joan Rose Dwyer,0,8,30,28,17,0,6,,3156,2019-03-22,888906673,2022-09-25 15:28,24618823,1112282013,,0.172
56888122,0,Kate Eastman,page,https://en.wikipedia.org/wiki/Kate_Eastman,Kate Eastman,Australian human rights lawyer and academic,female,1966-01-01,NA,NA,http://www.wikidata.org/entity/Q50813632,not indigenous,keep,en.wikipedia.org,Kate Eastman,0,101,30,33,12,1,13,,343,2018-03-20,831353429,2022-11-30 01:00,18968534,1124690274,,0.171
73428754,0,Alice Jill Edwards,page,https://en.wikipedia.org/wiki/Alice_Jill_Edwards,Alice Jill Edwards,Australian human rights lawyer and academic,female,NA,NA,NA,http://www.wikidata.org/entity/Q114890090,not indigenous,keep,en.wikipedia.org,Alice Jill Edwards,0,445,30,36,4,2,2,,47625,2023-03-31,1147508026,2023-04-15 18:29,7155179,1149996693,,0.165
50344844,0,Elizabeth Eggleston,page,https://en.wikipedia.org/wiki/Elizabeth_Eggleston,Elizabeth Eggleston,Australian activist,female,1934-11-06,1976-03-24,NA,http://www.wikidata.org/entity/Q23932758,not indigenous,keep,en.wikipedia.org,Elizabeth Eggleston,0,40,30,60,28,11,13,,5532,2016-04-27,717419286,2023-06-04 11:19,2860995,1158490682,,0.169
58612113,0,Kirstin Ferguson,page,https://en.wikipedia.org/wiki/Kirstin_Ferguson,Kirstin Ferguson,Australian company director,female,1973-01-01,NA,Melbourne,http://www.wikidata.org/entity/Q56812423,not indigenous,keep,en.wikipedia.org,Kirstin Ferguson,0,288,30,96,31,6,26,,84824,2018-09-30,861795371,2023-05-25 01:30,3760333,1156867626,,0.192
59023372,0,Clare Foley (lawyer),page,https://en.wikipedia.org/wiki/Clare_Foley_(lawyer),Clare Foley,"Australian lawyer (b. 1913, d. 1997)",female,1913-01-01,1997-01-01,NA,http://www.wikidata.org/entity/Q58922173,not indigenous,keep,en.wikipedia.org,Clare Foley (lawyer),0,25,30,21,17,0,9,,1619,2018-11-11,868274446,2022-07-19 01:29,30544344,1099105873,,0.186
28040521,0,Rosemary Gillespie,page,https://en.wikipedia.org/wiki/Rosemary_Gillespie,Rosemary Gillespie,Australian lawyer and activist,female,1941-02-04,2010-06-21,NA,http://www.wikidata.org/entity/Q7368365,not indigenous,keep,en.wikipedia.org,Rosemary Gillespie,0,18,30,53,35,5,26,,60633,2010-07-15,373552682,2023-05-07 08:17,5291069,1153598570,,0.168
33939946,0,Nicola Gobbo,page,https://en.wikipedia.org/wiki/Nicola_Gobbo,Nicola Gobbo,Australian lawyer and police informer,female,1973-01-01,NA,Melbourne,http://www.wikidata.org/entity/Q7029025,not indigenous,keep,en.wikipedia.org,Nicola Gobbo,0,5244,30,229,91,34,53,,451,2011-12-03,463762217,2023-06-22 11:58,1303447,1161394505,,0.187
39410386,0,Regina Graycar,page,https://en.wikipedia.org/wiki/Regina_Graycar,Regina Graycar,Australian lawyer,female,NA,NA,NA,http://www.wikidata.org/entity/Q15430469,not indigenous,keep,en.wikipedia.org,Regina Graycar,0,33,30,14,11,0,5,,64880,2013-05-17,555501297,2023-03-20 05:00,9450105,1145635940,,0.194
60896059,0,Nita Green,page,https://en.wikipedia.org/wiki/Nita_Green,Nita Green,Australian lawyer and politician,female,1983-06-23,NA,Camperdown,http://www.wikidata.org/entity/Q64151668,not indigenous,keep,en.wikipedia.org,Nita Green,0,289,30,40,17,1,9,,23377,2019-05-29,899314273,2023-04-05 02:42,8075968,1148264729,,0.165
6427306,0,Flos Greig,page,https://en.wikipedia.org/wiki/Flos_Greig,Flos Greig,Australian lawyer (1880-1958),female,1880-11-07,1958-12-31,NA,http://www.wikidata.org/entity/Q5461972,not indigenous,keep,en.wikipedia.org,Flos Greig,0,76,30,41,29,0,19,,12147,2006-08-13,69347674,2023-03-19 11:50,9511925,1145489460,,0.192
51207763,0,Patricia Hackett,page,https://en.wikipedia.org/wiki/Patricia_Hackett,Patricia Hackett,"Australian theatrical producer, actress and lawyer",female,1908-01-25,1963-08-18,NA,http://www.wikidata.org/entity/Q21536972,not indigenous,keep,en.wikipedia.org,Patricia Hackett,0,41,30,165,23,0,16,,116024,2016-07-30,732293440,2023-05-26 11:01,3639654,1157110409,,0.185
56844014,0,Ella Haddad,page,https://en.wikipedia.org/wiki/Ella_Haddad,Ella Haddad,Australian politician,female,1978-02-01,NA,Melbourne,http://www.wikidata.org/entity/Q50545496,not indigenous,keep,en.wikipedia.org,Ella Haddad,0,110,30,33,21,9,10,,71010,2018-03-15,830494662,2023-03-21 05:11,9363071,1145822015,,0.177
1201208,0,Dianne Hadden,page,https://en.wikipedia.org/wiki/Dianne_Hadden,Dianne Hadden,Australian politician,female,1951-10-04,NA,NA,http://www.wikidata.org/entity/Q5271682,not indigenous,keep,en.wikipedia.org,Dianne Hadden,0,36,30,55,36,1,30,,36325,2004-11-23,8920458,2022-11-16 16:28,20122458,1122247080,,0.179
60913749,0,Celia Hammond (politician),page,https://en.wikipedia.org/wiki/Celia_Hammond_(politician),Celia Hammond,Australian politician,female,1968-11-22,NA,Northam,http://www.wikidata.org/entity/Q64205969,not indigenous,keep,en.wikipedia.org,Celia Hammond (politician),0,309,30,49,28,5,12,,23377,2019-05-31,899595624,2023-03-06 05:03,10659541,1143149474,,0.202
69501329,0,Steph Hodgins-May,page,https://en.wikipedia.org/wiki/Steph_Hodgins-May,Steph Hodgins-May,Australian political candidate and climate activist,female,NA,NA,NA,http://www.wikidata.org/entity/Q110084949,not indigenous,keep,en.wikipedia.org,Steph Hodgins-May,0,148,30,18,14,0,2,,5940,2021-12-13,1060090864,2023-05-08 07:42,5206776,1153776739,,0.17
65788085,0,Rosemary Jessamyn Howell,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Rosemary Jessamyn Howell,0,7,30,22,9,0,4,,53136,2020-11-08,987638246,2023-03-20 06:02,9446415,1145642453,,0.17
62555050,0,Terri Janke,page,https://en.wikipedia.org/wiki/Terri_Janke,Terri Janke,Wuthathi/Meriam Indigenous lawyer,female,1966-01-01,NA,NA,http://www.wikidata.org/entity/Q80347583,indigenous,keep,en.wikipedia.org,Terri Janke,0,145,30,44,22,2,17,,15,2019-12-11,930218071,2022-11-24 06:10,19468330,1123525452,,0.181
48501811,0,Kate Jenkins,page,https://en.wikipedia.org/wiki/Kate_Jenkins,Kate Jenkins,Australian lawyer and discrimination commissioner,female,1968-01-01,NA,NA,http://www.wikidata.org/entity/Q22278391,not indigenous,keep,en.wikipedia.org,Kate Jenkins,0,540,30,38,24,1,11,,5,2015-11-09,689720999,2023-06-11 12:32,2251779,1159611328,,0.178
66281079,0,Kerri Judd,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Kerri Judd,0,1351,30,15,13,0,6,,107954,2021-01-03,998129202,2023-06-21 09:50,1397532,1161214617,,0.168
57906190,0,Kerrie Kelly,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Kerrie Kelly,0,11,30,14,6,0,5,,53136,2018-07-15,850342980,2022-04-28 04:36,37617959,1085056117,,0.171
44612700,0,Sonya Kilkenny,page,https://en.wikipedia.org/wiki/Sonya_Kilkenny,Sonya Kilkenny,Australian politician; Member of the Victorian Legislative Assembly,female,1969-05-15,NA,Sydney,http://www.wikidata.org/entity/Q18640479,not indigenous,keep,en.wikipedia.org,Sonya Kilkenny,0,340,30,77,41,10,16,,349,2014-12-06,636823617,2023-04-16 13:02,7088383,1150126503,,0.17
51032026,0,Madeleine King,page,https://en.wikipedia.org/wiki/Madeleine_King,Madeleine King,Australian politician,female,1973-03-31,NA,Calista,http://www.wikidata.org/entity/Q25756137,not indigenous,keep,en.wikipedia.org,Madeleine King,0,897,30,67,46,16,16,,71010,2016-07-09,729015734,2023-04-27 10:03,6148751,1151968218,,0.197
