pageid,ns,title,type,sitelink,personLabel,personDescription,genderLabel,dob,dod,pobLabel,person,indigenous,indig_filter,project,page,watchers,pageviews,pageviews_offset,revisions,editors,ip_edits,minor_edits,author,author_editcount,created_at,created_rev_id,modified_at,secs_since_last_edit,last_edit_id,assessment,elapsed_time
69411043,0,Graham Zanker,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Graham Zanker,0,23,30,27,13,1,8,,17,2021-12-01,1058155176,2023-07-01 16:38,586014,1162876845,,0.184
9484586,0,Bruce Kapferer,page,https://en.wikipedia.org/wiki/Bruce_Kapferer,Bruce Kapferer,Australian anthropologist,male,1940-06-04,NA,Sydney,http://www.wikidata.org/entity/Q991675,not indigenous,keep,en.wikipedia.org,Bruce Kapferer,0,87,30,145,64,27,48,,78,2007-02-13,107848040,2023-07-01 17:36,582559,1162884401,,0.191
514029,0,Baron Lindsay of Birker,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Baron Lindsay of Birker,0,42,30,40,32,6,12,,28672,2004-03-09,4337174,2023-02-12 11:45,12613220,1138924713,,0.195
47662052,0,"Peter Anderson (cricketer, born 1961)",page,"https://en.wikipedia.org/wiki/Peter_Anderson_(cricketer,_born_1961)",Peter Anderson,Australian first-class cricketer (1961 - ),male,1961-05-02,NA,South Brisbane,http://www.wikidata.org/entity/Q21004824,not indigenous,keep,en.wikipedia.org,"Peter Anderson (cricketer, born 1961)",0,221,30,29,18,4,8,,4758,2015-08-29,678448017,2023-05-04 02:50,5646888,1153079050,,0.183
4454548,0,Alyssa-Jane Cook,page,https://en.wikipedia.org/wiki/Alyssa-Jane_Cook,Alyssa-Jane Cook,Australian actress,female,1967-02-16,NA,Papua New Guinea,http://www.wikidata.org/entity/Q2840676,not indigenous,keep,en.wikipedia.org,Alyssa-Jane Cook,0,787,30,116,80,28,36,,6684,2006-03-20,44644677,2023-06-26 03:49,1064186,1161961104,,0.209
58485705,0,Andrea Coss,page,https://en.wikipedia.org/wiki/Andrea_Coss,Andrea Coss,Australian rower,female,1960-11-06,NA,Port Moresby,http://www.wikidata.org/entity/Q47482260,not indigenous,keep,en.wikipedia.org,Andrea Coss,0,10,30,10,6,0,4,,1509055,2018-09-14,859539610,2023-05-24 18:28,3862621,1156805932,,0.164
9767745,0,Joe Dawes,page,https://en.wikipedia.org/wiki/Joe_Dawes,Joe Dawes,Australian cricketer,male,1970-08-29,NA,Herston,http://www.wikidata.org/entity/Q6209408,not indigenous,keep,en.wikipedia.org,Joe Dawes,0,139,30,48,36,7,17,,2250878,2007-02-28,111531827,2023-03-27 07:53,8911941,1146840930,,0.154
63698627,0,Basil Fairfax-Ross,page,https://en.wikipedia.org/wiki/Basil_Fairfax-Ross,Basil Fairfax-Ross,(1910-1984) coastwatcher and businessman,male,1910-04-04,1984-11-09,Springwood,http://www.wikidata.org/entity/Q21535922,not indigenous,keep,en.wikipedia.org,Basil Fairfax-Ross,0,27,30,11,7,0,3,,267171,2020-04-18,951796379,2022-06-02 11:29,34646187,1091131138,,0.18
66002755,0,Kath Hempenstall,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Kath Hempenstall,0,16,30,5,2,0,0,,1509055,2020-12-03,992091473,2023-01-30 15:26,13723153,1136487432,,0.165
54385876,0,William Kearney (judge),page,https://en.wikipedia.org/wiki/William_Kearney_(judge),William Kearney,Australian judge,male,1935-01-01,NA,NA,http://www.wikidata.org/entity/Q30612848,not indigenous,keep,en.wikipedia.org,William Kearney (judge),0,32,30,37,19,19,8,,202318,2017-06-25,787371862,2023-03-22 03:26,9359928,1145988933,,0.181
52230299,0,Herbert Thomson Kienzle,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Herbert Thomson Kienzle,0,45,30,92,18,1,23,,13110,2016-10-29,746845648,2023-03-22 02:47,9362307,1145983312,,0.16
33433817,0,Gordon Grimsley King,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Gordon Grimsley King,0,22,30,43,23,3,7,,18590,2011-10-17,455933274,2022-10-03 17:15,23998206,1113877134,,0.184
69508951,0,Ingrid Mason,page,https://en.wikipedia.org/wiki/Ingrid_Mason,Ingrid Mason,Australian actress,female,1952-01-01,NA,New Guinea,http://www.wikidata.org/entity/Q64363491,not indigenous,keep,en.wikipedia.org,Ingrid Mason,0,114,30,14,10,0,6,,26917,2021-12-14,1060223760,2023-05-17 23:42,4448609,1155389375,,0.167
18295356,0,Malcolm McColm,page,https://en.wikipedia.org/wiki/Malcolm_McColm,Malcolm McColm,Australian politician (1914-1966),male,1914-06-25,1966-05-02,Cardiff,http://www.wikidata.org/entity/Q16004072,not indigenous,keep,en.wikipedia.org,Malcolm McColm,0,24,30,30,24,4,13,,71010,2008-07-05,223661120,2022-08-01 05:05,29485182,1101658594,,0.189
68861064,0,Andrée Millar,page,https://en.wikipedia.org/wiki/Andr%C3%A9e_Millar,Andrée Millar,Australian botanist (1916-1995),female,1916-01-01,1995-12-05,Paris,http://www.wikidata.org/entity/Q108762701,not indigenous,keep,en.wikipedia.org,Andrée Millar,0,16,30,14,6,0,5,,10532,2021-10-01,1047563746,2022-11-24 23:10,19484091,1123655003,,0.183
57134072,0,William Prentice,page,https://en.wikipedia.org/wiki/William_Prentice,Sir William Prentice,Chief Justice of Papua New Guinea,male,1919-06-01,2004-01-01,NA,http://www.wikidata.org/entity/Q51879562,not indigenous,keep,en.wikipedia.org,William Prentice,0,27,30,48,14,5,7,,36788,2018-04-15,836535995,2023-04-15 11:01,7259069,1149938338,,0.179
4064527,0,Marina Prior,page,https://en.wikipedia.org/wiki/Marina_Prior,Marina Prior,"Opera singer, actress",female,1963-10-18,NA,Port Moresby,http://www.wikidata.org/entity/Q6763887,not indigenous,keep,en.wikipedia.org,Marina Prior,0,4883,30,224,114,54,48,,10126,2006-02-14,39530659,2023-06-11 13:07,2326673,1159615793,,0.208
71824075,0,Amy Sheppard,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Amy Sheppard,0,1347,30,15,10,3,1,,627902,2022-09-23,1111847705,2023-03-23 17:19,9223556,1146244178,,0.17
3797145,0,Leo James English,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Leo James English,0,111,30,95,56,7,43,,9774,2006-01-21,36104299,2023-03-25 14:38,9060414,1146541051,,0.169
48450996,0,Ylona Garcia,page,https://en.wikipedia.org/wiki/Ylona_Garcia,Ylona Garcia,"Philippine-Australian actor, singer, and songwriter",female,2002-02-28,NA,Sydney,http://www.wikidata.org/entity/Q22002900,not indigenous,keep,en.wikipedia.org,Ylona Garcia,0,2823,30,1015,277,278,173,,243,2015-11-03,688874745,2023-06-25 09:15,1131028,1161829112,,0.324
53882514,0,Kim Jones (digital creative),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Kim Jones (digital creative),0,3969,30,66,33,12,9,,17,2017-04-26,777230669,2022-12-31 14:47,16317491,1130702831,,0.158
48919926,0,John Lechte,page,https://en.wikipedia.org/wiki/John_Lechte,John Lechte,Australian politician (1921-2002),male,1921-01-17,2002-07-01,NA,http://www.wikidata.org/entity/Q22006230,not indigenous,keep,en.wikipedia.org,John Lechte,0,14,30,11,8,0,5,,71010,2015-12-27,696960684,2022-11-10 13:20,20729134,1121093491,,0.173
26576261,0,Sophia Blackmore,page,https://en.wikipedia.org/wiki/Sophia_Blackmore,Sophia Blackmore,Australian missionary (1857-1945),female,1857-10-18,1945-07-03,Australia,http://www.wikidata.org/entity/Q7562852,not indigenous,keep,en.wikipedia.org,Sophia Blackmore,0,444,30,103,56,25,29,,377,2010-03-16,350198050,2023-06-18 04:27,1753120,1160685533,,0.182
2095708,0,Antonia Kidman,page,https://en.wikipedia.org/wiki/Antonia_Kidman,Antonia Kidman,journalist and television presenter from Australia (1970-),female,1970-07-14,NA,Melbourne,http://www.wikidata.org/entity/Q299842,not indigenous,keep,en.wikipedia.org,Antonia Kidman,0,12716,30,258,183,105,70,,9602,2005-06-22,15892064,2023-05-24 17:02,3867787,1156793163,,0.234
20743726,0,Alan Murray (golfer),page,https://en.wikipedia.org/wiki/Alan_Murray_(golfer),Alan Murray,Australian golfer,male,1940-06-17,2019-05-24,Sydney,http://www.wikidata.org/entity/Q3242508,not indigenous,keep,en.wikipedia.org,Alan Murray (golfer),0,47,30,107,52,26,29,,3,2008-12-17,258563449,2022-10-08 23:11,23544887,1114917577,,0.173
52670251,0,Joshua Tan,page,https://en.wikipedia.org/wiki/Joshua_Tan,Joshua Tan,Singaporean actor,male,1990-08-19,NA,Australia,http://www.wikidata.org/entity/Q28054256,not indigenous,keep,en.wikipedia.org,Joshua Tan,0,1316,30,183,96,111,10,,6544,2016-12-23,756344304,2023-07-07 03:15,115815,1163915217,,0.24
67027932,0,John Francis Goldie,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,John Francis Goldie,0,36,30,4,4,0,2,,24155,2021-03-07,1010767691,2021-03-15 18:39,72982004,1012315539,,0.172
43772616,0,Eric Lawson (politician),page,https://en.wikipedia.org/wiki/Eric_Lawson_(politician),Eric Lawson,businessman and politician,male,1910-01-01,1993-01-01,NA,http://www.wikidata.org/entity/Q18130520,not indigenous,keep,en.wikipedia.org,Eric Lawson (politician),0,34,30,39,17,0,6,,267171,2014-09-08,624684548,2022-08-08 16:27,28839521,1103173015,,0.149
49655613,0,Robert Furlonger,page,https://en.wikipedia.org/wiki/Robert_Furlonger,Robert Furlonger,Australian public servant and diplomat (1921-2019),male,1921-04-28,2019-01-19,Balgowlah,http://www.wikidata.org/entity/Q23683391,not indigenous,keep,en.wikipedia.org,Robert Furlonger,0,31,30,32,19,2,9,,13751,2016-03-06,708521828,2023-03-22 03:15,9360608,1145987391,,0.176
59927135,0,Peter Kidd,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Peter Kidd,0,150,30,45,27,5,12,,3,2019-02-12,882919161,2023-03-06 05:11,10736050,1143150719,,0.19
64612196,0,Mariam Dabboussy,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Mariam Dabboussy,0,171,30,36,11,6,1,,112843,2020-07-22,968869141,2023-01-31 22:56,13609786,1136746273,,0.181
69099774,0,Julia Wu (singer),page,https://en.wikipedia.org/wiki/Julia_Wu_(singer),Julia Wu,Taiwan-based singer-songwriter from Australia,female,1994-10-06,NA,Sydney,http://www.wikidata.org/entity/Q48927392,not indigenous,keep,en.wikipedia.org,Julia Wu (singer),0,733,30,19,16,6,5,,33450,2021-10-23,1051509741,2023-07-01 23:48,560265,1162932420,,0.18
51384985,0,Samantha Hall,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Samantha Hall,0,33,30,41,21,0,5,,44668,2016-08-21,735594400,2023-03-24 03:48,9185825,1146317510,,0.169
52063698,0,Cecil Gribble,page,https://en.wikipedia.org/wiki/Cecil_Gribble,Cecil Gribble,NA,male,1903-06-12,1995-09-15,NA,http://www.wikidata.org/entity/Q27506063,not indigenous,keep,en.wikipedia.org,Cecil Gribble,0,25,30,22,13,1,7,,7412,2016-10-22,745607839,2023-03-22 02:31,9363265,1145981239,,0.166
37718899,0,Elizabeth Wood-Ellem,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Elizabeth Wood-Ellem,0,70,30,83,41,33,14,,21896,2012-11-23,524440808,2023-03-20 06:10,9522938,1145643218,,0.173
26869555,0,C. W. M. Hart,page,https://en.wikipedia.org/wiki/C._W._M._Hart,C. W. M. Hart,Australian anthropologist,male,1905-01-01,1976-01-01,NA,http://www.wikidata.org/entity/Q5006951,not indigenous,keep,en.wikipedia.org,C. W. M. Hart,0,45,30,26,16,0,17,,17750,2010-04-07,354617105,2023-04-11 14:26,7592386,1149324693,,0.167
51418579,0,Yianni Agisilaou,page,https://en.wikipedia.org/wiki/Yianni_Agisilaou,Yanni Agisilaou,Australian comedian,male,1978-01-01,NA,NA,http://www.wikidata.org/entity/Q26705231,not indigenous,keep,en.wikipedia.org,Yianni Agisilaou,0,23,30,35,24,5,12,,97787,2016-08-25,736170417,2023-07-01 16:39,586015,1162876902,,0.161
23344350,0,Danny Alder,page,https://en.wikipedia.org/wiki/Danny_Alder,Danny Alder,"Film, television and theatre actor",male,1978-04-26,NA,London,http://www.wikidata.org/entity/Q5220089,not indigenous,keep,en.wikipedia.org,Danny Alder,0,41,30,50,33,11,19,,3,2009-06-23,298148350,2023-05-22 12:23,4057326,1156353872,,0.173
477639,0,The Australian Pink Floyd Show,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,The Australian Pink Floyd Show,54,3056,30,903,298,221,168,,38583,2004-02-20,2909111,2023-06-01 12:59,3191169,1158017792,,0.298
1528198,0,Dick Bentley,page,https://en.wikipedia.org/wiki/Dick_Bentley,Dick Bentley,Australian actor,male,1907-05-14,1995-08-27,Melbourne,http://www.wikidata.org/entity/Q5272667,not indigenous,keep,en.wikipedia.org,Dick Bentley,0,506,30,114,73,26,28,,37527,2005-02-20,10455252,2023-05-22 12:22,4057401,1156353694,,0.215
45060974,0,Alison Booth,page,https://en.wikipedia.org/wiki/Alison_Booth,Alison Booth,Australian economist,female,2000-01-01,NA,Melbourne,http://www.wikidata.org/entity/Q2647199,not indigenous,keep,en.wikipedia.org,Alison Booth,0,80,30,94,38,0,36,,6802,2015-01-15,642586798,2023-07-03 16:28,413856,1163220789,,0.161
43192809,0,Norma Bull,page,https://en.wikipedia.org/wiki/Norma_Bull,Norma Bull,"Australian artist, illustrator (1906–1980)",female,1906-09-07,1980-09-01,Melbourne,http://www.wikidata.org/entity/Q17308846,not indigenous,keep,en.wikipedia.org,Norma Bull,0,47,30,30,19,1,6,,61886,2014-07-01,615193075,2022-11-25 11:53,19438326,1123740898,,0.17
8918006,0,Christopher Clark,page,https://en.wikipedia.org/wiki/Christopher_Clark,Christopher Clark,Australian historian,male,1960-03-14,NA,Sydney,http://www.wikidata.org/entity/Q639522,not indigenous,keep,en.wikipedia.org,Christopher Clark,47,4473,30,392,180,80,93,,1152,2007-01-14,100635661,2023-07-05 07:48,272283,1163501684,,0.236
70492505,0,Fred Collier,page,https://en.wikipedia.org/wiki/Fred_Collier,Frederick Redmond Collier,Australian bass baritone (1885-1964),male,1885-10-05,1964-01-01,NA,http://www.wikidata.org/entity/Q21537917,not indigenous,keep,en.wikipedia.org,Fred Collier,0,9,30,33,5,0,3,,116070,2022-04-07,1081516798,2022-04-28 15:16,37656586,1085124716,,0.182
3742495,0,Meaghan Delahunt,page,https://en.wikipedia.org/wiki/Meaghan_Delahunt,Meaghan Delahunt,novelist,female,1961-01-01,NA,Melbourne,http://www.wikidata.org/entity/Q6803486,not indigenous,keep,en.wikipedia.org,Meaghan Delahunt,0,40,30,55,42,2,23,,211,2006-01-16,35442009,2023-04-08 18:27,7837125,1148853435,,0.188
44575975,0,Sarah Dollard,page,https://en.wikipedia.org/wiki/Sarah_Dollard,Sarah Dollard,Australian television scriptwriter,female,1980-01-21,NA,NA,http://www.wikidata.org/entity/Q18719376,not indigenous,keep,en.wikipedia.org,Sarah Dollard,0,438,30,88,51,12,42,,33,2014-12-02,636353198,2023-05-03 10:14,5706674,1152955139,,0.175
34478200,0,Kate Elsworth,page,https://en.wikipedia.org/wiki/Kate_Elsworth,Kate Elsworth,Australian musician,female,1982-01-01,NA,Sydney,http://www.wikidata.org/entity/Q6375486,not indigenous,keep,en.wikipedia.org,Kate Elsworth,0,62,30,146,68,37,36,,117124,2012-01-24,472937503,2023-04-17 23:45,7040424,1150398844,,0.198
1943156,0,Mark Evans (musician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Mark Evans (musician),30,6787,30,342,203,105,89,,NA,2005-05-26,14261592,2023-02-22 00:14,11790680,1140829243,,0.219
4921838,0,Noosha Fox,page,https://en.wikipedia.org/wiki/Noosha_Fox,Noosha Fox,Australian singer,female,1944-12-08,NA,NA,http://www.wikidata.org/entity/Q89603564,not indigenous,keep,en.wikipedia.org,Noosha Fox,0,1473,30,74,24,7,12,,16188,2006-04-27,50489617,2023-06-16 23:16,1858193,1160509911,,0.199
8362681,0,Nikki Gemmell,page,https://en.wikipedia.org/wiki/Nikki_Gemmell,Nikki Gemmell,Australian writer,female,1966-11-17,NA,Wollongong,http://www.wikidata.org/entity/Q3341529,not indigenous,keep,en.wikipedia.org,Nikki Gemmell,0,372,30,154,83,52,49,,84824,2006-12-10,93305796,2022-10-30 23:45,21642068,1119145516,,0.201
47215925,0,George Griffiths (Australian politician),page,https://en.wikipedia.org/wiki/George_Griffiths_(Australian_politician),George Griffiths,Australian politician (1840-1905),male,1840-01-23,1905-04-28,NA,http://www.wikidata.org/entity/Q20810952,not indigenous,keep,en.wikipedia.org,George Griffiths (Australian politician),0,19,30,30,17,1,12,,71010,2015-07-12,671045058,2023-02-24 21:45,11540447,1141398967,,0.171
37188472,0,Ralph Heimans,page,https://en.wikipedia.org/wiki/Ralph_Heimans,Ralph Heimans,Australian-born painter,male,1970-01-01,NA,Sydney,http://www.wikidata.org/entity/Q7287620,not indigenous,keep,en.wikipedia.org,Ralph Heimans,0,113,30,129,60,14,37,,17069,2012-10-01,515537055,2023-04-15 05:42,7278229,1149906946,,0.176
39545133,0,Randal Heymanson,page,https://en.wikipedia.org/wiki/Randal_Heymanson,Randal Heymanson,Australian journalist,male,1903-04-18,1984-08-27,South Yarra,http://www.wikidata.org/entity/Q14946694,not indigenous,keep,en.wikipedia.org,Randal Heymanson,0,10,30,51,26,0,12,,94465,2013-06-01,557789045,2022-11-21 18:44,19759296,1123083504,,0.17
71244805,0,Alex Hosking,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Alex Hosking,0,158,30,24,14,4,4,,439,2022-07-07,1096890854,2023-07-01 18:07,580739,1162888848,,0.169
8968434,0,Steve Hughes,page,https://en.wikipedia.org/wiki/Steve_Hughes,Steve Hughes,Australian comedian,male,1966-01-01,NA,Australia,http://www.wikidata.org/entity/Q2128025,not indigenous,keep,en.wikipedia.org,Steve Hughes,0,1612,30,169,114,51,43,,5943,2007-01-17,101316132,2023-07-01 17:34,582696,1162884236,,0.205
60763971,0,Zubin Kanga,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Zubin Kanga,0,136,30,71,23,1,17,,371,2019-05-14,897075114,2023-07-01 18:02,581056,1162888040,,0.177
454321,0,Steve Keen,page,https://en.wikipedia.org/wiki/Steve_Keen,Steve Keen,Australian economist,male,1953-03-28,NA,Sydney,http://www.wikidata.org/entity/Q547031,not indigenous,keep,en.wikipedia.org,Steve Keen,70,2402,30,461,239,125,112,,NA,2004-02-04,2298764,2023-05-26 12:21,3711874,1157117015,,0.257
62556420,0,Nick Klomp,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Nick Klomp,0,53,30,31,13,1,8,,10,2019-12-11,930248921,2023-06-18 10:19,1732013,1160720990,,0.155
34558687,0,Jamillah Knowles,page,https://en.wikipedia.org/wiki/Jamillah_Knowles,Jamillah Knowles,"Journalist, writer and broadcaster",female,NA,NA,Australia,http://www.wikidata.org/entity/Q6147807,not indigenous,keep,en.wikipedia.org,Jamillah Knowles,0,52,30,59,26,5,17,,14,2012-01-31,474267638,2023-06-14 11:45,2072434,1160096395,,0.169
52672381,0,Walter Lamb (classicist),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Walter Lamb (classicist),0,83,30,16,10,0,3,,175103,2016-12-23,756379137,2023-06-09 13:42,2497455,1159300371,,0.168
62432533,0,Anna Laverty,page,https://en.wikipedia.org/wiki/Anna_Laverty,Anna Laverty,Australian music producer,female,NA,NA,NA,http://www.wikidata.org/entity/Q86121521,not indigenous,keep,en.wikipedia.org,Anna Laverty,0,61,30,39,16,1,10,,30,2019-11-26,927981424,2022-06-29 05:15,32335853,1095579053,,0.159
23359280,0,Paul Lyneham,page,https://en.wikipedia.org/wiki/Paul_Lyneham,Paul Lyneham,Australian journalist,male,1945-01-01,2000-11-24,Melbourne,http://www.wikidata.org/entity/Q7152101,not indigenous,keep,en.wikipedia.org,Paul Lyneham,0,170,30,68,41,20,12,,15909,2009-06-24,298275453,2023-06-03 09:45,3030063,1158319812,,0.174
13645497,0,Mary Maguire,page,https://en.wikipedia.org/wiki/Mary_Maguire,Mary Maguire,Australian actress (1919-1974),female,1919-02-22,1974-05-18,Melbourne,http://www.wikidata.org/entity/Q6780233,not indigenous,keep,en.wikipedia.org,Mary Maguire,0,342,30,278,74,27,131,,84824,2007-10-09,163315829,2023-07-01 18:06,580775,1162888785,,0.21
706965,0,Peter Nicholls (writer),page,https://en.wikipedia.org/wiki/Peter_Nicholls_(writer),Peter Nicholls,Australian literary scholar and critic (1939–2018),male,1939-03-08,2018-03-06,Melbourne,http://www.wikidata.org/entity/Q7176095,not indigenous,keep,en.wikipedia.org,Peter Nicholls (writer),0,263,30,113,63,13,33,,25409,2004-06-06,7888314,2023-03-18 19:35,9647442,1145365226,,0.176
6486933,0,Danielle de Niese,page,https://en.wikipedia.org/wiki/Danielle_de_Niese,Danielle de Niese,Operatic soprano,female,1979-04-11,NA,Melbourne,http://www.wikidata.org/entity/Q271031,not indigenous,keep,en.wikipedia.org,Danielle de Niese,0,6856,30,259,124,64,59,,326,2006-08-15,69893928,2023-07-01 17:39,582442,1162884793,,0.219
44328224,0,Craig Ogden,page,https://en.wikipedia.org/wiki/Craig_Ogden,Craig Ogden,Australian guitarist,male,1950-01-01,NA,NA,http://www.wikidata.org/entity/Q18640350,not indigenous,keep,en.wikipedia.org,Craig Ogden,0,237,30,19,14,0,7,,203423,2014-11-07,632821950,2023-03-23 14:26,9234008,1146222283,,0.175
35982356,0,Bronwyn Oliver,page,https://en.wikipedia.org/wiki/Bronwyn_Oliver,Bronwyn Oliver,"1959-2006, Australian sculptor",female,1959-02-22,2006-07-10,New South Wales,http://www.wikidata.org/entity/Q3702374,not indigenous,keep,en.wikipedia.org,Bronwyn Oliver,0,323,30,480,111,25,94,,23264,2012-05-30,495115927,2023-06-25 22:49,1082201,1161929906,,0.242
22627788,0,Oxford University Australian Rules Football Club,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Oxford University Australian Rules Football Club,0,56,30,97,50,11,47,,9,2009-04-30,287038908,2023-02-15 13:02,12349429,1139498602,,0.181
331741,0,Raja Ram (musician),page,https://en.wikipedia.org/wiki/Raja_Ram_(musician),Raja Ram,Australian musician,male,1941-12-18,NA,Melbourne,http://www.wikidata.org/entity/Q979432,not indigenous,keep,en.wikipedia.org,Raja Ram (musician),0,2562,30,229,166,81,72,,946,2003-09-30,1514714,2023-02-26 16:19,11387201,1141750197,,0.221
256656,0,Henry Handel Richardson,page,https://en.wikipedia.org/wiki/Henry_Handel_Richardson,Henry Handel Richardson,Australian author,female,1870-01-03,1946-03-30,Melbourne,http://www.wikidata.org/entity/Q443398,not indigenous,keep,en.wikipedia.org,Henry Handel Richardson,0,634,30,222,129,45,67,,NA,2003-07-02,1450181,2023-06-01 02:12,3230038,1157959793,,0.191
668706,0,Samantha Sang,page,https://en.wikipedia.org/wiki/Samantha_Sang,Samantha Sang,Australian singer,female,1951-08-05,NA,Melbourne,http://www.wikidata.org/entity/Q7408726,not indigenous,keep,en.wikipedia.org,Samantha Sang,0,4025,30,175,102,36,57,,34076,2004-05-20,3768364,2023-05-14 04:55,4775461,1154708282,,0.184
57867951,0,Frank Sholl Scott,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Frank Sholl Scott,0,12,30,15,12,1,9,,25940,2018-07-10,849614506,2023-05-22 12:24,4057305,1156353982,,0.181
69492483,0,Georgia Scott,page,https://en.wikipedia.org/wiki/Georgia_Scott,Georgia Scott,Australian composer,female,NA,NA,NA,http://www.wikidata.org/entity/Q111535536,not indigenous,keep,en.wikipedia.org,Georgia Scott,0,19,30,13,7,0,4,,4,2021-12-12,1059880485,2022-04-28 15:16,37656606,1085124743,,0.163
3943742,0,Rob Swire,page,https://en.wikipedia.org/wiki/Rob_Swire,Rob Swire,Australian musician and singer,male,1982-11-05,NA,Perth,http://www.wikidata.org/entity/Q2431809,not indigenous,keep,en.wikipedia.org,Rob Swire,0,6544,30,685,406,409,130,,4,2006-02-03,37983610,2023-04-17 23:45,7040476,1150398646,,0.439
3352899,0,Emily Symons,page,https://en.wikipedia.org/wiki/Emily_Symons,Emily Symons,Australian actress,female,1969-08-10,NA,Sydney,http://www.wikidata.org/entity/Q5372389,not indigenous,keep,en.wikipedia.org,Emily Symons,0,12850,30,328,213,128,66,,10949,2005-12-07,30528929,2023-06-29 21:01,743082,1162553127,,0.274
5132795,0,Michael Taussig,page,https://en.wikipedia.org/wiki/Michael_Taussig,Michael Taussig,Australian anthropologist,male,1940-04-03,NA,Sydney,http://www.wikidata.org/entity/Q980193,not indigenous,keep,en.wikipedia.org,Michael Taussig,49,922,30,166,122,37,65,,1379,2006-05-13,53045880,2023-06-02 17:01,3090319,1158212830,,0.207
71860981,0,Donna Ida Thornton,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Donna Ida Thornton,0,111,30,24,15,0,5,,160,2022-09-27,1112757823,2023-06-27 15:54,934305,1162197376,,0.166
36769508,0,Tony Underhill,page,https://en.wikipedia.org/wiki/Tony_Underhill,Tony Underhill,artist (1923-1977),male,1923-01-01,1977-05-24,Sydney,http://www.wikidata.org/entity/Q7823604,not indigenous,keep,en.wikipedia.org,Tony Underhill,0,13,30,14,8,2,3,,23264,2012-08-20,508211481,2023-07-01 18:02,581060,1162888097,,0.163
27675466,0,Robert Vickers,page,https://en.wikipedia.org/wiki/Robert_Vickers,Robert Vickers,Australian bass guitarist,male,1958-11-25,NA,NA,http://www.wikidata.org/entity/Q7350611,not indigenous,keep,en.wikipedia.org,Robert Vickers,0,196,30,43,28,5,12,,14,2010-06-11,367345404,2023-07-01 14:07,595176,1162857649,,0.196
10051575,0,Chester Wilmot,page,https://en.wikipedia.org/wiki/Chester_Wilmot,Chester Wilmot,Australian war correspondent (1911-1954),male,1911-06-21,1954-01-10,Brighton,http://www.wikidata.org/entity/Q5093771,not indigenous,keep,en.wikipedia.org,Chester Wilmot,0,668,30,101,76,24,30,,25217,2007-03-14,115076667,2023-02-21 23:01,11795087,1140817869,,0.187
13697322,0,Anona Winn,page,https://en.wikipedia.org/wiki/Anona_Winn,Anona Winn,Australian actress,female,1904-01-05,1994-02-02,Sydney,http://www.wikidata.org/entity/Q4770005,not indigenous,keep,en.wikipedia.org,Anona Winn,0,137,30,70,51,5,37,,1,2007-10-12,164103753,2023-05-22 12:14,4057927,1156352700,,0.166
2198011,0,Bruce Woodley,page,https://en.wikipedia.org/wiki/Bruce_Woodley,Bruce Woodley,Australian singer-songwriter and musician,male,1942-07-25,NA,Melbourne,http://www.wikidata.org/entity/Q4978498,not indigenous,keep,en.wikipedia.org,Bruce Woodley,0,3567,30,284,167,113,87,,NA,2005-07-09,18443366,2023-06-07 03:34,2706755,1158927182,,0.246
36693528,0,5 Seconds of Summer,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,5 Seconds of Summer,871,32597,30,3322,927,559,686,,917,2012-08-11,506872306,2023-06-14 17:48,2050699,1160148105,,0.682
